date,mens underwear,State
2015-10-25,11,MI
2015-11-01,22,MI
2015-11-08,45,MI
2015-11-15,11,MI
2015-11-22,24,MI
2015-11-29,32,MI
2015-12-06,20,MI
2015-12-13,10,MI
2015-12-20,37,MI
2015-12-27,75,MI
2016-01-03,10,MI
2016-01-10,18,MI
2016-01-17,9,MI
2016-01-24,18,MI
2016-01-31,27,MI
2016-02-07,18,MI
2016-02-14,9,MI
2016-02-21,9,MI
2016-02-28,9,MI
2016-03-06,18,MI
2016-03-13,17,MI
2016-03-20,0,MI
2016-03-27,19,MI
2016-04-03,9,MI
2016-04-10,9,MI
2016-04-17,18,MI
2016-04-24,9,MI
2016-05-01,18,MI
2016-05-08,28,MI
2016-05-15,19,MI
2016-05-22,10,MI
2016-05-29,75,MI
2016-06-05,26,MI
2016-06-12,55,MI
2016-06-19,29,MI
2016-06-26,19,MI
2016-07-03,20,MI
2016-07-10,20,MI
2016-07-17,10,MI
2016-07-24,10,MI
2016-07-31,21,MI
2016-08-07,11,MI
2016-08-14,55,MI
2016-08-21,21,MI
2016-08-28,0,MI
2016-09-04,30,MI
2016-09-11,47,MI
2016-09-18,28,MI
2016-09-25,9,MI
2016-10-02,55,MI
2016-10-09,37,MI
2016-10-16,0,MI
2016-10-23,0,MI
2016-10-30,36,MI
2016-11-06,50,MI
2016-11-13,18,MI
2016-11-20,72,MI
2016-11-27,42,MI
2016-12-04,33,MI
2016-12-11,26,MI
2016-12-18,55,MI
2016-12-25,9,MI
2017-01-01,26,MI
2017-01-08,25,MI
2017-01-15,32,MI
2017-01-22,15,MI
2017-01-29,0,MI
2017-02-05,8,MI
2017-02-12,49,MI
2017-02-19,34,MI
2017-02-26,41,MI
2017-03-05,8,MI
2017-03-12,40,MI
2017-03-19,58,MI
2017-03-26,17,MI
2017-04-02,18,MI
2017-04-09,9,MI
2017-04-16,9,MI
2017-04-23,0,MI
2017-04-30,25,MI
2017-05-07,26,MI
2017-05-14,37,MI
2017-05-21,18,MI
2017-05-28,46,MI
2017-06-04,45,MI
2017-06-11,9,MI
2017-06-18,18,MI
2017-06-25,18,MI
2017-07-02,47,MI
2017-07-09,27,MI
2017-07-16,0,MI
2017-07-23,27,MI
2017-07-30,35,MI
2017-08-06,27,MI
2017-08-13,9,MI
2017-08-20,36,MI
2017-08-27,53,MI
2017-09-03,9,MI
2017-09-10,0,MI
2017-09-17,0,MI
2017-09-24,25,MI
2017-10-01,34,MI
2017-10-08,25,MI
2017-10-15,26,MI
2017-10-22,33,MI
2017-10-29,17,MI
2017-11-05,34,MI
2017-11-12,34,MI
2017-11-19,55,MI
2017-11-26,85,MI
2017-12-03,34,MI
2017-12-10,43,MI
2017-12-17,18,MI
2017-12-24,10,MI
2017-12-31,45,MI
2018-01-07,9,MI
2018-01-14,9,MI
2018-01-21,25,MI
2018-01-28,42,MI
2018-02-04,25,MI
2018-02-11,43,MI
2018-02-18,34,MI
2018-02-25,42,MI
2018-03-04,9,MI
2018-03-11,8,MI
2018-03-18,9,MI
2018-03-25,9,MI
2018-04-01,18,MI
2018-04-08,17,MI
2018-04-15,34,MI
2018-04-22,35,MI
2018-04-29,18,MI
2018-05-06,26,MI
2018-05-13,45,MI
2018-05-20,9,MI
2018-05-27,28,MI
2018-06-03,18,MI
2018-06-10,35,MI
2018-06-17,18,MI
2018-06-24,27,MI
2018-07-01,35,MI
2018-07-08,17,MI
2018-07-15,54,MI
2018-07-22,26,MI
2018-07-29,45,MI
2018-08-05,44,MI
2018-08-12,18,MI
2018-08-19,37,MI
2018-08-26,18,MI
2018-09-02,61,MI
2018-09-09,9,MI
2018-09-16,18,MI
2018-09-23,0,MI
2018-09-30,35,MI
2018-10-07,9,MI
2018-10-14,45,MI
2018-10-21,35,MI
2018-10-28,27,MI
2018-11-04,84,MI
2018-11-11,45,MI
2018-11-18,82,MI
2018-11-25,76,MI
2018-12-02,17,MI
2018-12-09,80,MI
2018-12-16,100,MI
2018-12-23,20,MI
2018-12-30,26,MI
2015-01-04,17,MN
2015-01-11,17,MN
2015-01-18,51,MN
2015-01-25,50,MN
2015-02-01,34,MN
2015-02-08,33,MN
2015-02-15,17,MN
2015-02-22,0,MN
2015-03-01,33,MN
2015-03-08,0,MN
2015-03-15,33,MN
2015-03-22,18,MN
2015-03-29,0,MN
2015-04-05,34,MN
2015-04-12,17,MN
2015-04-19,0,MN
2015-04-26,53,MN
2015-05-03,18,MN
2015-05-10,35,MN
2015-05-17,36,MN
2015-05-24,0,MN
2015-05-31,0,MN
2015-06-07,0,MN
2015-06-14,19,MN
2015-06-21,80,MN
2015-06-28,21,MN
2015-07-05,20,MN
2015-07-12,100,MN
2015-07-19,20,MN
2015-07-26,0,MN
2015-08-02,0,MN
2015-08-09,61,MN
2015-08-16,20,MN
2015-08-23,0,MN
2015-08-30,0,MN
2015-09-06,20,MN
2015-09-13,37,MN
2015-09-20,55,MN
2015-09-27,37,MN
2015-10-04,0,MN
2015-10-11,19,MN
2015-10-18,0,MN
2015-10-25,52,MN
2015-11-01,34,MN
2015-11-08,34,MN
2015-11-15,17,MN
2015-11-22,19,MN
2015-11-29,16,MN
2015-12-06,50,MN
2015-12-13,85,MN
2015-12-20,63,MN
2015-12-27,0,MN
2016-01-03,15,MN
2016-01-10,29,MN
2016-01-17,45,MN
2016-01-24,15,MN
2016-01-31,14,MN
2016-02-07,29,MN
2016-02-14,14,MN
2016-02-21,14,MN
2016-02-28,28,MN
2016-03-06,15,MN
2016-03-13,29,MN
2016-03-20,15,MN
2016-03-27,30,MN
2016-04-03,0,MN
2016-04-10,15,MN
2016-04-17,14,MN
2016-04-24,0,MN
2016-05-01,0,MN
2016-05-08,0,MN
2016-05-15,15,MN
2016-05-22,15,MN
2016-05-29,16,MN
2016-06-05,0,MN
2016-06-12,0,MN
2016-06-19,0,MN
2016-06-26,33,MN
2016-07-03,0,MN
2016-07-10,16,MN
2016-07-17,16,MN
2016-07-24,16,MN
2016-07-31,0,MN
2016-08-07,17,MN
2016-08-14,34,MN
2016-08-21,16,MN
2016-08-28,0,MN
2016-09-04,31,MN
2016-09-11,44,MN
2016-09-18,29,MN
2016-09-25,15,MN
2016-10-02,15,MN
2016-10-09,14,MN
2016-10-16,60,MN
2016-10-23,43,MN
2016-10-30,0,MN
2016-11-06,27,MN
2016-11-13,42,MN
2016-11-20,15,MN
2016-11-27,13,MN
2016-12-04,27,MN
2016-12-11,67,MN
2016-12-18,87,MN
2016-12-25,30,MN
2017-01-01,0,MN
2017-01-08,0,MN
2017-01-15,40,MN
2017-01-22,26,MN
2017-01-29,13,MN
2017-02-05,40,MN
2017-02-12,26,MN
2017-02-19,0,MN
2017-02-26,38,MN
2017-03-05,13,MN
2017-03-12,0,MN
2017-03-19,13,MN
2017-03-26,54,MN
2017-04-02,26,MN
2017-04-09,26,MN
2017-04-16,13,MN
2017-04-23,26,MN
2017-04-30,0,MN
2017-05-07,0,MN
2017-05-14,14,MN
2017-05-21,0,MN
2017-05-28,29,MN
2017-06-04,29,MN
2017-06-11,0,MN
2017-06-18,56,MN
2017-06-25,0,MN
2017-07-02,32,MN
2017-07-09,15,MN
2017-07-16,14,MN
2017-07-23,0,MN
2017-07-30,28,MN
2017-08-06,14,MN
2017-08-13,0,MN
2017-08-20,41,MN
2017-08-27,28,MN
2017-09-03,0,MN
2017-09-10,26,MN
2017-09-17,39,MN
2017-09-24,13,MN
2017-10-01,51,MN
2017-10-08,13,MN
2017-10-15,27,MN
2017-10-22,12,MN
2017-10-29,11,MN
2017-11-05,12,MN
2017-11-12,13,MN
2017-11-19,40,MN
2017-11-26,25,MN
2017-12-03,51,MN
2017-12-10,38,MN
2017-12-17,26,MN
2017-12-24,58,MN
2017-12-31,39,MN
2018-01-07,0,MN
2018-01-14,37,MN
2018-01-21,0,MN
2018-01-28,37,MN
2018-02-04,37,MN
2018-02-11,25,MN
2018-02-18,25,MN
2018-02-25,37,MN
2018-03-04,25,MN
2018-03-11,51,MN
2018-03-18,0,MN
2018-03-25,26,MN
2018-04-01,25,MN
2018-04-08,48,MN
2018-04-15,12,MN
2018-04-22,0,MN
2018-04-29,13,MN
2018-05-06,0,MN
2018-05-13,13,MN
2018-05-20,40,MN
2018-05-27,40,MN
2018-06-03,0,MN
2018-06-10,0,MN
2018-06-17,54,MN
2018-06-24,14,MN
2018-07-01,71,MN
2018-07-08,40,MN
2018-07-15,0,MN
2018-07-22,0,MN
2018-07-29,27,MN
2018-08-05,27,MN
2018-08-12,14,MN
2018-08-19,14,MN
2018-08-26,0,MN
2018-09-02,40,MN
2018-09-09,13,MN
2018-09-16,13,MN
2018-09-23,13,MN
2018-09-30,13,MN
2018-10-07,13,MN
2018-10-14,27,MN
2018-10-21,26,MN
2018-10-28,13,MN
2018-11-04,24,MN
2018-11-11,13,MN
2018-11-18,39,MN
2018-11-25,61,MN
2018-12-02,37,MN
2018-12-09,63,MN
2018-12-16,50,MN
2018-12-23,58,MN
2018-12-30,27,MN
2015-01-04,36,MS
2015-01-11,0,MS
2015-01-18,0,MS
2015-01-25,34,MS
2015-02-01,0,MS
2015-02-08,34,MS
2015-02-15,34,MS
2015-02-22,0,MS
2015-03-01,35,MS
2015-03-08,50,MS
2015-03-15,45,MS
2015-03-22,100,MS
2015-03-29,0,MS
2015-04-05,0,MS
2015-04-12,0,MS
2015-04-19,0,MS
2015-04-26,0,MS
2015-05-03,0,MS
2015-05-10,0,MS
2015-05-17,0,MS
2015-05-24,0,MS
2015-05-31,0,MS
2015-06-07,0,MS
2015-06-14,55,MS
2015-06-21,0,MS
2015-06-28,0,MS
2015-07-05,0,MS
2015-07-12,0,MS
2015-07-19,41,MS
2015-07-26,0,MS
2015-08-02,0,MS
2015-08-09,0,MS
2015-08-16,0,MS
2015-08-23,0,MS
2015-08-30,35,MS
2015-09-06,0,MS
2015-09-13,0,MS
2015-09-20,0,MS
2015-09-27,0,MS
2015-10-04,0,MS
2015-10-11,0,MS
2015-10-18,0,MS
2015-10-25,0,MS
2015-11-01,33,MS
2015-11-08,0,MS
2015-11-15,33,MS
2015-11-22,0,MS
2015-11-29,0,MS
2015-12-06,0,MS
2015-12-13,0,MS
2015-12-20,0,MS
2015-12-27,36,MS
2016-01-03,25,MS
2016-01-10,47,MS
2016-01-17,0,MS
2016-01-24,23,MS
2016-01-31,0,MS
2016-02-07,0,MS
2016-02-14,0,MS
2016-02-21,0,MS
2016-02-28,0,MS
2016-03-06,46,MS
2016-03-13,24,MS
2016-03-20,24,MS
2016-03-27,23,MS
2016-04-03,23,MS
2016-04-10,0,MS
2016-04-17,0,MS
2016-04-24,0,MS
2016-05-01,24,MS
2016-05-08,0,MS
2016-05-15,25,MS
2016-05-22,0,MS
2016-05-29,0,MS
2016-06-05,26,MS
2016-06-12,0,MS
2016-06-19,0,MS
2016-06-26,0,MS
2016-07-03,26,MS
2016-07-10,0,MS
2016-07-17,0,MS
2016-07-24,0,MS
2016-07-31,0,MS
2016-08-07,25,MS
2016-08-14,76,MS
2016-08-21,0,MS
2016-08-28,0,MS
2016-09-04,0,MS
2016-09-11,22,MS
2016-09-18,0,MS
2016-09-25,0,MS
2016-10-02,0,MS
2016-10-09,0,MS
2016-10-16,23,MS
2016-10-23,0,MS
2016-10-30,0,MS
2016-11-06,22,MS
2016-11-13,45,MS
2016-11-20,24,MS
2016-11-27,20,MS
2016-12-04,62,MS
2016-12-11,22,MS
2016-12-18,24,MS
2016-12-25,47,MS
2017-01-01,0,MS
2017-01-08,21,MS
2017-01-15,21,MS
2017-01-22,0,MS
2017-01-29,0,MS
2017-02-05,0,MS
2017-02-12,0,MS
2017-02-19,0,MS
2017-02-26,19,MS
2017-03-05,0,MS
2017-03-12,22,MS
2017-03-19,0,MS
2017-03-26,0,MS
2017-04-02,41,MS
2017-04-09,0,MS
2017-04-16,0,MS
2017-04-23,0,MS
2017-04-30,0,MS
2017-05-07,0,MS
2017-05-14,0,MS
2017-05-21,24,MS
2017-05-28,0,MS
2017-06-04,23,MS
2017-06-11,23,MS
2017-06-18,21,MS
2017-06-25,0,MS
2017-07-02,0,MS
2017-07-09,0,MS
2017-07-16,0,MS
2017-07-23,0,MS
2017-07-30,0,MS
2017-08-06,21,MS
2017-08-13,0,MS
2017-08-20,0,MS
2017-08-27,20,MS
2017-09-03,0,MS
2017-09-10,40,MS
2017-09-17,0,MS
2017-09-24,0,MS
2017-10-01,0,MS
2017-10-08,0,MS
2017-10-15,21,MS
2017-10-22,0,MS
2017-10-29,0,MS
2017-11-05,20,MS
2017-11-12,0,MS
2017-11-19,0,MS
2017-11-26,19,MS
2017-12-03,19,MS
2017-12-10,42,MS
2017-12-17,0,MS
2017-12-24,23,MS
2017-12-31,21,MS
2018-01-07,19,MS
2018-01-14,0,MS
2018-01-21,0,MS
2018-01-28,19,MS
2018-02-04,19,MS
2018-02-11,0,MS
2018-02-18,19,MS
2018-02-25,18,MS
2018-03-04,0,MS
2018-03-11,21,MS
2018-03-18,0,MS
2018-03-25,0,MS
2018-04-01,0,MS
2018-04-08,0,MS
2018-04-15,0,MS
2018-04-22,0,MS
2018-04-29,0,MS
2018-05-06,21,MS
2018-05-13,0,MS
2018-05-20,0,MS
2018-05-27,21,MS
2018-06-03,42,MS
2018-06-10,0,MS
2018-06-17,42,MS
2018-06-24,0,MS
2018-07-01,0,MS
2018-07-08,21,MS
2018-07-15,21,MS
2018-07-22,0,MS
2018-07-29,0,MS
2018-08-05,0,MS
2018-08-12,40,MS
2018-08-19,0,MS
2018-08-26,0,MS
2018-09-02,0,MS
2018-09-09,0,MS
2018-09-16,0,MS
2018-09-23,0,MS
2018-09-30,60,MS
2018-10-07,21,MS
2018-10-14,0,MS
2018-10-21,0,MS
2018-10-28,21,MS
2018-11-04,19,MS
2018-11-11,20,MS
2018-11-18,0,MS
2018-11-25,0,MS
2018-12-02,0,MS
2018-12-09,0,MS
2018-12-16,0,MS
2018-12-23,68,MS
2018-12-30,0,MS
2015-01-04,74,MO
2015-01-11,0,MO
2015-01-18,24,MO
2015-01-25,0,MO
2015-02-01,0,MO
2015-02-08,24,MO
2015-02-15,95,MO
2015-02-22,23,MO
2015-03-01,0,MO
2015-03-08,0,MO
2015-03-15,50,MO
2015-03-22,27,MO
2015-03-29,25,MO
2015-04-05,73,MO
2015-04-12,24,MO
2015-04-19,25,MO
2015-04-26,0,MO
2015-05-03,25,MO
2015-05-10,51,MO
2015-05-17,0,MO
2015-05-24,55,MO
2015-05-31,27,MO
2015-06-07,0,MO
2015-06-14,0,MO
2015-06-21,27,MO
2015-06-28,28,MO
2015-07-05,0,MO
2015-07-12,79,MO
2015-07-19,0,MO
2015-07-26,0,MO
2015-08-02,0,MO
2015-08-09,54,MO
2015-08-16,50,MO
2015-08-23,70,MO
2015-08-30,0,MO
2015-09-06,24,MO
2015-09-13,0,MO
2015-09-20,24,MO
2015-09-27,24,MO
2015-10-04,0,MO
2015-10-11,0,MO
2015-10-18,20,MO
2015-10-25,81,MO
2015-11-01,0,MO
2015-11-08,0,MO
2015-11-15,22,MO
2015-11-22,0,MO
2015-11-29,89,MO
2015-12-06,91,MO
2015-12-13,0,MO
2015-12-20,0,MO
2015-12-27,0,MO
2016-01-03,0,MO
2016-01-10,19,MO
2016-01-17,0,MO
2016-01-24,0,MO
2016-01-31,55,MO
2016-02-07,0,MO
2016-02-14,19,MO
2016-02-21,19,MO
2016-02-28,0,MO
2016-03-06,18,MO
2016-03-13,0,MO
2016-03-20,39,MO
2016-03-27,0,MO
2016-04-03,0,MO
2016-04-10,36,MO
2016-04-17,19,MO
2016-04-24,18,MO
2016-05-01,0,MO
2016-05-08,37,MO
2016-05-15,0,MO
2016-05-22,39,MO
2016-05-29,20,MO
2016-06-05,81,MO
2016-06-12,20,MO
2016-06-19,0,MO
2016-06-26,20,MO
2016-07-03,40,MO
2016-07-10,0,MO
2016-07-17,61,MO
2016-07-24,20,MO
2016-07-31,80,MO
2016-08-07,0,MO
2016-08-14,0,MO
2016-08-21,39,MO
2016-08-28,0,MO
2016-09-04,19,MO
2016-09-11,18,MO
2016-09-18,37,MO
2016-09-25,0,MO
2016-10-02,37,MO
2016-10-09,18,MO
2016-10-16,19,MO
2016-10-23,0,MO
2016-10-30,55,MO
2016-11-06,17,MO
2016-11-13,35,MO
2016-11-20,38,MO
2016-11-27,17,MO
2016-12-04,65,MO
2016-12-11,100,MO
2016-12-18,55,MO
2016-12-25,57,MO
2017-01-01,18,MO
2017-01-08,34,MO
2017-01-15,0,MO
2017-01-22,0,MO
2017-01-29,0,MO
2017-02-05,32,MO
2017-02-12,0,MO
2017-02-19,16,MO
2017-02-26,63,MO
2017-03-05,0,MO
2017-03-12,16,MO
2017-03-19,17,MO
2017-03-26,33,MO
2017-04-02,16,MO
2017-04-09,34,MO
2017-04-16,0,MO
2017-04-23,66,MO
2017-04-30,0,MO
2017-05-07,17,MO
2017-05-14,56,MO
2017-05-21,19,MO
2017-05-28,19,MO
2017-06-04,19,MO
2017-06-11,0,MO
2017-06-18,35,MO
2017-06-25,0,MO
2017-07-02,39,MO
2017-07-09,74,MO
2017-07-16,73,MO
2017-07-23,37,MO
2017-07-30,70,MO
2017-08-06,18,MO
2017-08-13,0,MO
2017-08-20,0,MO
2017-08-27,17,MO
2017-09-03,82,MO
2017-09-10,0,MO
2017-09-17,0,MO
2017-09-24,33,MO
2017-10-01,0,MO
2017-10-08,17,MO
2017-10-15,51,MO
2017-10-22,34,MO
2017-10-29,33,MO
2017-11-05,65,MO
2017-11-12,16,MO
2017-11-19,51,MO
2017-11-26,31,MO
2017-12-03,63,MO
2017-12-10,63,MO
2017-12-17,34,MO
2017-12-24,75,MO
2017-12-31,52,MO
2018-01-07,0,MO
2018-01-14,49,MO
2018-01-21,16,MO
2018-01-28,31,MO
2018-02-04,15,MO
2018-02-11,47,MO
2018-02-18,31,MO
2018-02-25,16,MO
2018-03-04,0,MO
2018-03-11,16,MO
2018-03-18,32,MO
2018-03-25,32,MO
2018-04-01,16,MO
2018-04-08,0,MO
2018-04-15,16,MO
2018-04-22,32,MO
2018-04-29,0,MO
2018-05-06,17,MO
2018-05-13,84,MO
2018-05-20,18,MO
2018-05-27,18,MO
2018-06-03,35,MO
2018-06-10,34,MO
2018-06-17,35,MO
2018-06-24,0,MO
2018-07-01,54,MO
2018-07-08,17,MO
2018-07-15,17,MO
2018-07-22,0,MO
2018-07-29,17,MO
2018-08-05,17,MO
2018-08-12,17,MO
2018-08-19,17,MO
2018-08-26,0,MO
2018-09-02,0,MO
2018-09-09,33,MO
2018-09-16,0,MO
2018-09-23,0,MO
2018-09-30,50,MO
2018-10-07,33,MO
2018-10-14,34,MO
2018-10-21,17,MO
2018-10-28,17,MO
2018-11-04,62,MO
2018-11-11,65,MO
2018-11-18,34,MO
2018-11-25,47,MO
2018-12-02,16,MO
2018-12-09,80,MO
2018-12-16,66,MO
2018-12-23,0,MO
2018-12-30,70,MO
2015-01-04,0,MT
2015-01-11,0,MT
2015-01-18,0,MT
2015-01-25,0,MT
2015-02-01,0,MT
2015-02-08,0,MT
2015-02-15,0,MT
2015-02-22,0,MT
2015-03-01,0,MT
2015-03-08,0,MT
2015-03-15,0,MT
2015-03-22,0,MT
2015-03-29,0,MT
2015-04-05,0,MT
2015-04-12,0,MT
2015-04-19,0,MT
2015-04-26,0,MT
2015-05-03,0,MT
2015-05-10,0,MT
2015-05-17,0,MT
2015-05-24,0,MT
2015-05-31,0,MT
2015-06-07,0,MT
2015-06-14,63,MT
2015-06-21,0,MT
2015-06-28,0,MT
2015-07-05,0,MT
2015-07-12,0,MT
2015-07-19,0,MT
2015-07-26,0,MT
2015-08-02,0,MT
2015-08-09,60,MT
2015-08-16,0,MT
2015-08-23,0,MT
2015-08-30,0,MT
2015-09-06,0,MT
2015-09-13,0,MT
2015-09-20,0,MT
2015-09-27,54,MT
2015-10-04,54,MT
2015-10-11,0,MT
2015-10-18,0,MT
2015-10-25,0,MT
2015-11-01,0,MT
2015-11-08,53,MT
2015-11-15,0,MT
2015-11-22,0,MT
2015-11-29,0,MT
2015-12-06,49,MT
2015-12-13,0,MT
2015-12-20,0,MT
2015-12-27,56,MT
2016-01-03,0,MT
2016-01-10,0,MT
2016-01-17,0,MT
2016-01-24,0,MT
2016-01-31,48,MT
2016-02-07,96,MT
2016-02-14,0,MT
2016-02-21,0,MT
2016-02-28,0,MT
2016-03-06,0,MT
2016-03-13,0,MT
2016-03-20,0,MT
2016-03-27,0,MT
2016-04-03,0,MT
2016-04-10,0,MT
2016-04-17,49,MT
2016-04-24,47,MT
2016-05-01,0,MT
2016-05-08,0,MT
2016-05-15,49,MT
2016-05-22,49,MT
2016-05-29,0,MT
2016-06-05,0,MT
2016-06-12,0,MT
2016-06-19,0,MT
2016-06-26,0,MT
2016-07-03,0,MT
2016-07-10,100,MT
2016-07-17,0,MT
2016-07-24,0,MT
2016-07-31,0,MT
2016-08-07,0,MT
2016-08-14,0,MT
2016-08-21,0,MT
2016-08-28,48,MT
2016-09-04,0,MT
2016-09-11,0,MT
2016-09-18,45,MT
2016-09-25,0,MT
2016-10-02,0,MT
2016-10-09,0,MT
2016-10-16,96,MT
2016-10-23,0,MT
2016-10-30,48,MT
2016-11-06,0,MT
2016-11-13,0,MT
2016-11-20,0,MT
2016-11-27,0,MT
2016-12-04,0,MT
2016-12-11,0,MT
2016-12-18,0,MT
2016-12-25,0,MT
2017-01-01,0,MT
2017-01-08,0,MT
2017-01-15,0,MT
2017-01-22,85,MT
2017-01-29,0,MT
2017-02-05,42,MT
2017-02-12,0,MT
2017-02-19,0,MT
2017-02-26,0,MT
2017-03-05,0,MT
2017-03-12,0,MT
2017-03-19,43,MT
2017-03-26,0,MT
2017-04-02,41,MT
2017-04-09,0,MT
2017-04-16,0,MT
2017-04-23,42,MT
2017-04-30,0,MT
2017-05-07,0,MT
2017-05-14,0,MT
2017-05-21,0,MT
2017-05-28,0,MT
2017-06-04,0,MT
2017-06-11,0,MT
2017-06-18,0,MT
2017-06-25,0,MT
2017-07-02,0,MT
2017-07-09,46,MT
2017-07-16,0,MT
2017-07-23,45,MT
2017-07-30,0,MT
2017-08-06,0,MT
2017-08-13,44,MT
2017-08-20,0,MT
2017-08-27,0,MT
2017-09-03,0,MT
2017-09-10,0,MT
2017-09-17,0,MT
2017-09-24,43,MT
2017-10-01,0,MT
2017-10-08,42,MT
2017-10-15,0,MT
2017-10-22,0,MT
2017-10-29,42,MT
2017-11-05,41,MT
2017-11-12,0,MT
2017-11-19,0,MT
2017-11-26,0,MT
2017-12-03,0,MT
2017-12-10,40,MT
2017-12-17,0,MT
2017-12-24,45,MT
2017-12-31,41,MT
2018-01-07,0,MT
2018-01-14,0,MT
2018-01-21,0,MT
2018-01-28,39,MT
2018-02-04,0,MT
2018-02-11,0,MT
2018-02-18,0,MT
2018-02-25,38,MT
2018-03-04,0,MT
2018-03-11,0,MT
2018-03-18,39,MT
2018-03-25,0,MT
2018-04-01,0,MT
2018-04-08,0,MT
2018-04-15,0,MT
2018-04-22,0,MT
2018-04-29,0,MT
2018-05-06,0,MT
2018-05-13,0,MT
2018-05-20,42,MT
2018-05-27,0,MT
2018-06-03,0,MT
2018-06-10,0,MT
2018-06-17,40,MT
2018-06-24,41,MT
2018-07-01,0,MT
2018-07-08,0,MT
2018-07-15,0,MT
2018-07-22,0,MT
2018-07-29,0,MT
2018-08-05,0,MT
2018-08-12,0,MT
2018-08-19,0,MT
2018-08-26,0,MT
2018-09-02,0,MT
2018-09-09,0,MT
2018-09-16,0,MT
2018-09-23,0,MT
2018-09-30,39,MT
2018-10-07,0,MT
2018-10-14,0,MT
2018-10-21,0,MT
2018-10-28,0,MT
2018-11-04,0,MT
2018-11-11,0,MT
2018-11-18,0,MT
2018-11-25,0,MT
2018-12-02,0,MT
2018-12-09,0,MT
2018-12-16,0,MT
2018-12-23,45,MT
2018-12-30,0,MT
2015-01-04,41,NE
2015-01-11,40,NE
2015-01-18,40,NE
2015-01-25,0,NE
2015-02-01,0,NE
2015-02-08,0,NE
2015-02-15,0,NE
2015-02-22,39,NE
2015-03-01,77,NE
2015-03-08,0,NE
2015-03-15,40,NE
2015-03-22,0,NE
2015-03-29,41,NE
2015-04-05,0,NE
2015-04-12,0,NE
2015-04-19,39,NE
2015-04-26,40,NE
2015-05-03,40,NE
2015-05-10,0,NE
2015-05-17,0,NE
2015-05-24,0,NE
2015-05-31,42,NE
2015-06-07,84,NE
2015-06-14,42,NE
2015-06-21,0,NE
2015-06-28,42,NE
2015-07-05,80,NE
2015-07-12,40,NE
2015-07-19,0,NE
2015-07-26,39,NE
2015-08-02,39,NE
2015-08-09,0,NE
2015-08-16,0,NE
2015-08-23,0,NE
2015-08-30,36,NE
2015-09-06,0,NE
2015-09-13,0,NE
2015-09-20,0,NE
2015-09-27,0,NE
2015-10-04,0,NE
2015-10-11,0,NE
2015-10-18,0,NE
2015-10-25,0,NE
2015-11-01,0,NE
2015-11-08,35,NE
2015-11-15,0,NE
2015-11-22,37,NE
2015-11-29,32,NE
2015-12-06,34,NE
2015-12-13,0,NE
2015-12-20,0,NE
2015-12-27,74,NE
2016-01-03,33,NE
2016-01-10,33,NE
2016-01-17,100,NE
2016-01-24,0,NE
2016-01-31,66,NE
2016-02-07,0,NE
2016-02-14,0,NE
2016-02-21,34,NE
2016-02-28,66,NE
2016-03-06,0,NE
2016-03-13,68,NE
2016-03-20,34,NE
2016-03-27,62,NE
2016-04-03,0,NE
2016-04-10,0,NE
2016-04-17,45,NE
2016-04-24,58,NE
2016-05-01,30,NE
2016-05-08,0,NE
2016-05-15,32,NE
2016-05-22,32,NE
2016-05-29,0,NE
2016-06-05,33,NE
2016-06-12,0,NE
2016-06-19,0,NE
2016-06-26,0,NE
2016-07-03,34,NE
2016-07-10,49,NE
2016-07-17,0,NE
2016-07-24,0,NE
2016-07-31,33,NE
2016-08-07,33,NE
2016-08-14,33,NE
2016-08-21,32,NE
2016-08-28,30,NE
2016-09-04,31,NE
2016-09-11,58,NE
2016-09-18,29,NE
2016-09-25,60,NE
2016-10-02,30,NE
2016-10-09,0,NE
2016-10-16,30,NE
2016-10-23,30,NE
2016-10-30,60,NE
2016-11-06,28,NE
2016-11-13,29,NE
2016-11-20,30,NE
2016-11-27,0,NE
2016-12-04,55,NE
2016-12-11,0,NE
2016-12-18,32,NE
2016-12-25,49,NE
2017-01-01,31,NE
2017-01-08,29,NE
2017-01-15,0,NE
2017-01-22,83,NE
2017-01-29,0,NE
2017-02-05,28,NE
2017-02-12,0,NE
2017-02-19,27,NE
2017-02-26,53,NE
2017-03-05,0,NE
2017-03-12,27,NE
2017-03-19,28,NE
2017-03-26,27,NE
2017-04-02,28,NE
2017-04-09,28,NE
2017-04-16,28,NE
2017-04-23,0,NE
2017-04-30,28,NE
2017-05-07,0,NE
2017-05-14,0,NE
2017-05-21,31,NE
2017-05-28,33,NE
2017-06-04,30,NE
2017-06-11,60,NE
2017-06-18,30,NE
2017-06-25,32,NE
2017-07-02,33,NE
2017-07-09,61,NE
2017-07-16,61,NE
2017-07-23,31,NE
2017-07-30,0,NE
2017-08-06,59,NE
2017-08-13,44,NE
2017-08-20,0,NE
2017-08-27,0,NE
2017-09-03,28,NE
2017-09-10,41,NE
2017-09-17,54,NE
2017-09-24,55,NE
2017-10-01,54,NE
2017-10-08,0,NE
2017-10-15,0,NE
2017-10-22,28,NE
2017-10-29,27,NE
2017-11-05,52,NE
2017-11-12,38,NE
2017-11-19,27,NE
2017-11-26,25,NE
2017-12-03,25,NE
2017-12-10,26,NE
2017-12-17,28,NE
2017-12-24,0,NE
2017-12-31,42,NE
2018-01-07,0,NE
2018-01-14,53,NE
2018-01-21,0,NE
2018-01-28,26,NE
2018-02-04,0,NE
