,2021,date,meeting,committee,held,notation,vote,agreed,next,would,april,adjourned,10:20,a.m.,march,17,completed,february,16,unanimously,approved,minutes,january,_______________________,james,a.,clouse,secretary,state
4483,89.61729828938505,2020-08-01,48.553371966070394,23.620559334845055,3.142857142857143,1.25,59.363839598155565,0.34,81.35970437557741,61.6759049298732,16.75216974102486,0.0,1.510204081632653,0.47619047619047616,18.74647566257544,49.86562526245067,1.4814814814814814,6.561266481901405,69.54942470815489,0.11,5.882352941176471,26.24506592760562,9.185773074661967,0.0,138.94446667555914,9.185773074661967,0.0,15.74703955656337,MA
4484,118.42285845383023,2020-09-01,53.802385151591515,14.43478626018309,3.642857142857143,4.75,109.3544413650234,0.26,90.54547745023937,89.2332241538591,13.960141450854051,0.04,1.2448979591836735,0.40476190476190477,22.49577079509053,47.24111866969011,1.4444444444444444,5.2490131855211235,65.61266481901404,0.04,4.647058823529412,30.18182581674646,9.185773074661967,0.0,172.39406050486042,9.185773074661967,0.04,20.996052742084494,MA
4485,137.62656523012703,2020-10-01,44.61661207692955,17.059292852943653,3.0714285714285716,3.35,143.72298007974507,0.17,95.7944906357605,95.7944906357605,16.75216974102486,0.0,2.0,0.11904761904761904,18.74647566257544,41.99210548416899,1.2592592592592593,6.561266481901405,72.17393130091546,0.0,4.882352941176471,38.05534559502814,13.12253296380281,0.0,151.80969507144428,11.810279667422527,0.04,22.308306038464774,MA
4486,185.63583217086898,2020-11-01,35.43083900226758,10.498026371042247,3.7142857142857144,2.35,306.19243582206553,0.55,89.2332241538591,90.54547745023937,16.75216974102486,0.04,1.489795918367347,0.11904761904761904,26.24506592760562,44.61661207692955,0.9629629629629629,6.561266481901405,64.30041152263377,0.0,4.411764705882353,28.86957252036618,15.74703955656337,0.04,138.94446667555914,10.498026371042247,0.04,28.86957252036618,MA
4487,320.06177960494654,2020-12-01,31.49407911312674,10.498026371042247,2.642857142857143,1.6,37.49295132515088,0.3,90.54547745023937,82.6719576719577,19.54419803119567,0.0,1.183673469387755,0.21428571428571427,18.74647566257544,49.86562526245067,0.6481481481481481,11.810279667422527,72.17393130091546,0.04,5.529411764705882,28.86957252036618,36.743092298647866,0.0,156.9557864297983,10.498026371042247,0.04,22.308306038464774,MA
4488,0.0,2004-01-01,4.833333333333333,1.6666666666666667,2.097560975609756,0.8444444444444444,36.743092298647866,0.0,27.557319223985896,13.81319259347664,19.882625702731527,0.0,0.42,0.0,41.75351397573621,38.05534559502814,0.0,21.87088827300468,56.02879242971986,0.0,1.25,3.8125,65.61266481901404,0.0,228.80313885604897,3.7333333333333334,0.0,97.77573580872681,MI
4489,0.0,2004-02-01,5.666666666666667,4.166666666666667,1.6585365853658536,0.8222222222222222,57.73914504073236,0.0,45.928865373309826,37.986279632060764,23.859150843277835,0.0,0.41,0.4155844155844156,65.61266481901404,20.996052742084494,0.0,80.19325700101717,66.34988577203667,0.0,0.8333333333333334,3.8125,16.871828096317895,0.0,242.26214702405187,4.933333333333334,0.0,66.89918765860254,MI
4490,0.0,2004-03-01,1.5,3.5,0.5121951219512195,0.5111111111111111,26.24506592760562,0.0,51.177878558830955,32.80633240950702,63.62440224874089,0.0,0.0,0.5064935064935064,178.94363132458375,45.928865373309826,0.0,13.12253296380281,58.97767624181037,0.0,0.5,2.5625,0.0,0.0,215.34413068804608,2.933333333333333,0.0,113.21400988378895,MI
4491,0.0,2004-04-01,2.0,3.7083333333333335,0.8292682926829268,0.4222222222222222,15.74703955656337,0.0,59.05139833711264,31.07968333532244,159.06100562185222,0.0,0.0,0.0,59.647877108194585,20.996052742084494,0.0,14.58059218200312,48.656582899493564,0.0,0.4166666666666667,3.75,13.12253296380281,0.0,269.1801633600576,4.866666666666666,0.0,120.93314692131999,MI
4492,0.0,2004-05-01,2.1666666666666665,2.6666666666666665,1.146341463414634,0.37777777777777777,26.24506592760562,0.0,22.308306038464774,31.07968333532244,11.929575421638917,0.0,0.0,0.37662337662337664,11.929575421638917,24.932812631225335,0.0,0.0,38.33548955717674,0.0,1.8611111111111112,2.3125,13.12253296380281,0.0,225.43838681404824,4.466666666666667,0.0,126.07923827967404,MI
4493,0.0,2004-06-01,2.75,1.625,1.6097560975609757,0.0,26.24506592760562,0.0,57.73914504073236,17.2664907418458,31.812201124370446,0.0,0.0,0.0,11.929575421638917,40.679852187788704,0.0,0.0,47.1821409934483,0.0,0.3888888888888889,2.0,3.749295132515088,0.0,238.89739498205114,3.933333333333333,0.0,128.65228395885106,MI
4494,0.0,2004-07-01,3.25,2.5,0.8292682926829268,1.2444444444444445,41.99210548416899,0.0,45.928865373309826,20.71978889021496,11.929575421638917,0.0,0.41,0.0,17.894363132458373,38.05534559502814,0.0,0.0,66.34988577203667,0.0,0.4166666666666667,2.5625,7.498590265030176,0.0,188.42611435204032,5.333333333333333,0.0,138.94446667555914,MI
4495,4.525011366828554,2004-08-01,1.8333333333333333,2.6666666666666665,0.7560975609756098,1.1333333333333333,52.49013185521124,0.38,53.802385151591515,8.6332453709229,23.859150843277835,0.0,0.38,0.0,35.78872626491675,18.371546149323933,0.38,5.832236872801248,76.67097911435349,0.0,0.0,1.5,3.749295132515088,0.0,269.1801633600576,3.7333333333333334,0.0,110.64096420461192,MI
4496,0.0,2004-09-01,4.666666666666667,3.4166666666666665,0.0,1.3555555555555556,110.22927689594358,0.0,43.30435878054927,39.71292870624534,39.765251405463054,0.0,0.0,0.0,11.929575421638917,36.743092298647866,0.34,5.832236872801248,48.656582899493564,0.0,0.3333333333333333,2.75,20.621123228832985,0.0,201.8851225200432,4.0,0.0,92.62964445037277,MI
4497,0.0,2004-10-01,3.25,3.75,1.024390243902439,1.3555555555555556,188.96447467876044,0.0,56.426891744352076,36.259630557876186,19.882625702731527,0.0,0.34,0.0,11.929575421638917,26.24506592760562,0.34,14.58059218200312,70.77321149017244,0.0,0.6666666666666666,3.0625,11.247885397545264,0.0,211.97937864604538,6.666666666666667,0.0,156.9557864297983,MI
4498,4.525011366828554,2004-11-01,4.416666666666667,2.4583333333333335,0.7073170731707317,0.6888888888888889,199.46250104980268,0.0,73.48618459729573,32.80633240950702,15.906100562185223,0.0,0.69,0.0,29.823938554097293,38.05534559502814,0.0,17.496710618403746,50.13102480553882,0.0,1.0277777777777777,3.1875,9.37323783128772,0.0,181.69661026803888,3.466666666666667,0.0,100.34878148790382,MI
4499,4.525011366828554,2004-12-01,3.0,1.5416666666666667,1.8780487804878048,0.3111111111111111,10.498026371042247,0.0,70.86167800453516,34.5329814836916,19.882625702731527,0.0,0.0,0.0,29.823938554097293,36.743092298647866,0.0,0.0,54.5543505236746,0.0,0.6111111111111112,3.125,20.621123228832985,0.0,168.237602100036,5.533333333333333,0.0,102.92182716708085,MI
4500,0.0,2005-01-01,3.4166666666666665,2.4166666666666665,1.0731707317073171,0.5333333333333333,26.24506592760562,0.0,49.86562526245067,44.892875928799086,23.859150843277835,0.0,0.8,0.0,53.68308939737513,24.932812631225335,0.54,43.74177654600936,54.5543505236746,0.0,0.8055555555555556,2.75,95.60702587913474,0.0,191.79086639404105,3.466666666666667,0.0,82.33746173366468,MI
4501,4.525011366828554,2005-02-01,2.4166666666666665,3.375,0.0,0.5555555555555556,15.74703955656337,0.0,44.61661207692955,31.07968333532244,43.74177654600936,0.0,0.28,0.2857142857142857,59.647877108194585,9.185773074661967,0.0,71.44490169181529,50.13102480553882,0.0,0.2777777777777778,2.0,18.74647566257544,0.0,245.62689906605257,4.733333333333333,0.0,92.62964445037277,MI
4502,4.525011366828554,2005-03-01,2.5,3.5833333333333335,1.1951219512195121,0.4666666666666667,15.74703955656337,0.0,48.553371966070394,36.259630557876186,71.5774525298335,0.0,0.24,0.7142857142857143,196.83799445704213,31.49407911312674,0.0,16.03865140020343,44.23325718135778,0.0,0.4722222222222222,2.1875,13.12253296380281,0.0,195.15561843604178,4.666666666666667,0.0,84.91050741284171,MI
4503,4.525011366828554,2005-04-01,2.6666666666666665,2.4583333333333335,1.0975609756097562,1.6444444444444444,26.24506592760562,0.0,64.30041152263377,39.71292870624534,159.06100562185222,0.0,0.54,0.0,41.75351397573621,30.18182581674646,0.27,8.748355309201873,57.50323433576512,0.0,0.8055555555555556,2.75,3.749295132515088,0.0,208.61462660404464,4.866666666666666,0.0,118.36010124214297,MI
4504,0.0,2005-05-01,2.1666666666666665,1.75,1.7317073170731707,1.2222222222222223,20.996052742084494,0.25,60.36365163349292,31.07968333532244,59.647877108194585,0.0,0.25,0.0,35.78872626491675,24.932812631225335,0.0,8.748355309201873,103.21093342316816,0.0,0.7222222222222222,2.5,14.997180530060351,0.0,208.61462660404464,5.333333333333333,0.0,90.05659877119575,MI
4505,0.0,2005-06-01,5.75,2.4166666666666665,0.5365853658536586,0.5333333333333333,10.498026371042247,0.0,59.05139833711264,43.16622685461451,11.929575421638917,0.0,0.0,0.0,17.894363132458373,28.86957252036618,0.54,2.916118436400624,73.72209530226297,0.0,0.5277777777777778,3.25,3.749295132515088,0.0,195.15561843604178,3.7333333333333334,0.0,90.05659877119575,MI
4506,0.0,2005-07-01,2.9166666666666665,1.3333333333333333,0.5365853658536586,0.5333333333333333,15.74703955656337,0.0,52.49013185521124,20.71978889021496,31.812201124370446,0.0,0.0,0.2727272727272727,35.78872626491675,27.557319223985896,0.0,4.3741776546009365,51.60546671158408,0.0,0.8055555555555556,1.625,1.874647566257544,0.0,201.8851225200432,4.266666666666667,0.0,84.91050741284171,MI
4507,0.0,2005-08-01,3.9166666666666665,1.75,1.0,0.24444444444444444,10.498026371042247,0.0,52.49013185521124,22.446437964399543,19.882625702731527,0.0,0.25,0.0,41.75351397573621,34.118585705887305,0.0,5.832236872801248,30.963280026950446,0.0,1.9722222222222223,1.0,3.749295132515088,0.0,154.77859393203312,4.466666666666667,0.25,90.05659877119575,MI
4508,0.0,2005-09-01,4.333333333333333,1.5833333333333333,1.3414634146341464,0.8888888888888888,15.74703955656337,0.0,60.36365163349292,34.5329814836916,19.882625702731527,0.0,0.0,0.22077922077922077,29.823938554097293,13.12253296380281,0.0,7.29029609100156,54.5543505236746,0.0,0.6666666666666666,3.1875,11.247885397545264,0.0,191.79086639404105,4.866666666666666,0.0,102.92182716708085,MI
4509,0.0,2005-10-01,3.0,3.3333333333333335,1.2439024390243902,0.6222222222222222,15.74703955656337,0.0,68.23717141177461,29.35303426113786,23.859150843277835,0.0,0.21,0.0,23.859150843277835,22.308306038464774,0.41,7.29029609100156,36.861047651131486,0.0,0.8055555555555556,3.5625,16.871828096317895,0.0,208.61462660404464,3.2666666666666666,0.0,84.91050741284171,MI
4510,0.0,2005-11-01,3.4166666666666665,2.0833333333333335,1.2439024390243902,0.8222222222222222,26.24506592760562,0.0,62.98815822625348,34.5329814836916,15.906100562185223,0.0,0.0,0.0,17.894363132458373,27.557319223985896,0.21,8.748355309201873,41.284373369267264,0.0,0.8055555555555556,2.3125,7.498590265030176,0.0,238.89739498205114,3.6666666666666665,0.0,54.033959262717445,MI
4511,0.0,2005-12-01,2.6666666666666665,1.2083333333333333,0.8048780487804879,0.2,10.498026371042247,0.6,62.98815822625348,43.16622685461451,19.882625702731527,0.0,0.59,0.19480519480519481,35.78872626491675,19.683799445704214,0.4,8.748355309201873,58.97767624181037,0.0,0.9722222222222222,1.4375,18.74647566257544,0.0,222.07363477204754,3.7333333333333334,0.0,87.48355309201872,MI
4512,0.0,2006-01-01,2.0,2.4583333333333335,1.2195121951219512,1.7555555555555555,15.74703955656337,0.18,69.54942470815489,32.80633240950702,19.882625702731527,0.0,0.7,0.18181818181818182,35.78872626491675,28.86957252036618,0.18,33.535362018607174,57.50323433576512,0.0,1.2222222222222223,3.75,93.7323783128772,0.0,292.73342765406267,3.2666666666666666,0.0,72.0452790169566,MI
4513,0.0,2006-02-01,2.5,2.7083333333333335,1.829268292682927,0.35555555555555557,15.74703955656337,0.0,31.49407911312674,31.07968333532244,23.859150843277835,0.0,0.18,0.18181818181818182,77.54224024065296,26.24506592760562,0.18,68.52878325541467,48.656582899493564,0.18,1.0833333333333333,3.125,26.24506592760562,0.0,275.90966744405904,3.533333333333333,0.0,77.19137037531064,MI
4514,0.0,2006-03-01,3.5833333333333335,1.9166666666666667,1.2682926829268293,0.15555555555555556,26.24506592760562,0.0,59.05139833711264,32.80633240950702,63.62440224874089,0.0,0.48,0.15584415584415584,220.69714530031996,24.932812631225335,0.0,18.954769836604054,60.452118147855636,0.0,0.6388888888888888,2.5625,9.37323783128772,0.0,222.07363477204754,4.266666666666667,0.0,87.48355309201872,MI
4515,0.0,2006-04-01,2.1666666666666665,0.8333333333333334,0.6829268292682927,0.8444444444444444,10.498026371042247,0.0,64.30041152263377,39.71292870624534,163.03753076239852,0.0,0.17,0.6883116883116883,29.823938554097293,31.49407911312674,0.17,2.916118436400624,61.92656005390089,0.0,0.3333333333333333,2.9375,5.623942698772632,0.0,225.43838681404824,3.8666666666666667,0.0,90.05659877119575,MI
4516,0.0,2006-05-01,4.0,1.1666666666666667,1.0,0.3333333333333333,15.74703955656337,0.0,59.05139833711264,37.986279632060764,31.812201124370446,0.0,0.17,0.16883116883116883,29.823938554097293,32.80633240950702,0.0,4.3741776546009365,70.77321149017244,0.17,1.1388888888888888,2.1875,9.37323783128772,0.0,252.356403150054,3.6,0.0,87.48355309201872,MI
4517,0.0,2006-06-01,3.6666666666666665,1.0833333333333333,1.8048780487804879,0.5333333333333333,10.498026371042247,0.0,59.05139833711264,27.62638518695328,23.859150843277835,0.0,0.18,0.18181818181818182,23.859150843277835,34.118585705887305,0.0,4.3741776546009365,78.14542102039874,0.0,1.0555555555555556,1.25,5.623942698772632,0.0,164.87285005803528,4.4,0.0,123.50619260049702,MI
4518,0.0,2006-07-01,2.25,0.3333333333333333,0.5365853658536586,0.0,15.74703955656337,0.0,55.11463844797179,34.5329814836916,15.906100562185223,0.0,0.52,0.35064935064935066,11.929575421638917,27.557319223985896,0.18,4.3741776546009365,75.19653720830823,0.0,0.16666666666666666,2.5,3.749295132515088,0.0,218.7088827300468,2.7333333333333334,0.0,100.34878148790382,MI
4519,0.0,2006-08-01,2.1666666666666665,0.9583333333333334,0.3170731707317073,0.3111111111111111,15.74703955656337,0.0,66.92491811539432,41.43957778042992,15.906100562185223,0.0,0.16,0.0,11.929575421638917,28.86957252036618,0.32,1.458059218200312,53.079908617629336,0.0,0.9444444444444444,2.75,1.874647566257544,0.0,188.42611435204032,3.1333333333333333,0.0,113.21400988378895,MI
4520,0.0,2006-09-01,2.4166666666666665,1.375,0.6097560975609756,0.6222222222222222,10.498026371042247,0.0,77.42294448643656,32.80633240950702,7.953050281092612,0.0,0.31,0.15584415584415584,17.894363132458373,38.05534559502814,0.62,5.832236872801248,48.656582899493564,0.0,0.16666666666666666,1.875,9.37323783128772,0.0,195.15561843604178,4.266666666666667,0.0,82.33746173366468,MI
4521,0.0,2006-10-01,3.8333333333333335,2.4583333333333335,0.9512195121951219,0.5555555555555556,47.24111866969011,0.55,52.49013185521124,50.07282315135282,19.882625702731527,0.0,0.55,0.14285714285714285,17.894363132458373,30.18182581674646,0.14,7.29029609100156,38.33548955717674,0.0,0.9444444444444444,2.25,11.247885397545264,0.0,191.79086639404105,4.2,0.14,79.76441605448765,MI
4522,0.0,2006-11-01,2.5833333333333335,3.125,1.7560975609756098,0.4,78.73519778281685,0.13,66.92491811539432,34.5329814836916,19.882625702731527,0.0,0.0,0.12987012987012986,17.894363132458373,26.24506592760562,0.54,7.29029609100156,51.60546671158408,0.0,1.4722222222222223,2.625,11.247885397545264,0.0,248.99165110805328,3.7333333333333334,0.0,113.21400988378895,MI
4523,4.525011366828554,2006-12-01,1.3333333333333333,1.6666666666666667,0.6829268292682927,0.5555555555555556,10.498026371042247,0.0,66.92491811539432,50.07282315135282,19.882625702731527,0.14,0.0,0.14285714285714285,29.823938554097293,30.18182581674646,0.14,14.58059218200312,48.656582899493564,0.0,0.6944444444444444,1.8125,31.86900862637825,0.0,228.80313885604897,3.4,0.14,72.0452790169566,MI
4524,0.0,2007-01-01,2.9166666666666665,2.0416666666666665,0.8292682926829268,0.9555555555555556,10.498026371042247,0.12,62.98815822625348,44.892875928799086,31.812201124370446,0.0,0.12,0.0,29.823938554097293,27.557319223985896,0.36,37.90953967320811,53.079908617629336,0.0,0.5833333333333334,1.8125,74.98590265030175,0.0,235.5326429400504,4.466666666666667,0.0,74.61832469613361,MI
4525,0.0,2007-02-01,2.4166666666666665,1.125,0.8780487804878049,0.6222222222222222,15.74703955656337,0.0,48.553371966070394,32.80633240950702,27.83567598382414,0.0,0.12,0.12987012987012986,89.47181566229187,36.743092298647866,0.13,67.07072403721435,44.23325718135778,0.12,1.1111111111111112,2.8125,18.74647566257544,0.0,195.15561843604178,4.333333333333333,0.0,79.76441605448765,MI
4526,0.0,2007-03-01,3.75,1.7083333333333333,1.024390243902439,0.3333333333333333,31.49407911312674,0.11,66.92491811539432,32.80633240950702,67.6009273892872,0.0,0.0,0.22077922077922077,232.6267207219589,32.80633240950702,0.34,11.664473745602496,56.02879242971986,0.0,1.0,3.3125,9.37323783128772,0.0,215.34413068804608,3.3333333333333335,0.0,77.19137037531064,MI
4527,0.0,2007-04-01,4.416666666666667,1.2916666666666667,0.926829268292683,0.4666666666666667,31.49407911312674,0.12,74.79843789367601,48.34617407716824,143.154905059667,0.0,0.23,0.4675324675324675,35.78872626491675,30.18182581674646,0.23,7.29029609100156,56.02879242971986,0.0,0.5833333333333334,2.8125,1.874647566257544,0.0,181.69661026803888,3.533333333333333,0.11,84.91050741284171,MI
4528,0.0,2007-05-01,3.5833333333333335,1.9166666666666667,1.2195121951219512,0.2222222222222222,15.74703955656337,0.0,69.54942470815489,46.619525002983664,31.812201124370446,0.0,0.44,0.22077922077922077,23.859150843277835,34.118585705887305,0.11,4.3741776546009365,66.34988577203667,0.0,0.7777777777777778,3.1875,7.498590265030176,0.0,188.42611435204032,3.6,0.0,77.19137037531064,MI
4529,0.0,2007-06-01,3.0833333333333335,0.8333333333333334,1.4634146341463414,0.7333333333333333,15.74703955656337,0.0,66.92491811539432,32.80633240950702,15.906100562185223,0.0,0.12,0.0,17.894363132458373,38.05534559502814,0.36,1.458059218200312,53.079908617629336,0.0,1.6666666666666667,2.6875,3.749295132515088,0.0,195.15561843604178,2.7333333333333334,0.0,66.89918765860254,MI
4530,0.0,2007-07-01,3.6666666666666665,1.4166666666666667,0.5853658536585366,0.24444444444444444,15.74703955656337,0.0,70.86167800453516,32.80633240950702,23.859150843277835,0.0,0.0,0.23376623376623376,17.894363132458373,34.118585705887305,0.24,2.916118436400624,61.92656005390089,0.0,0.4722222222222222,2.75,14.997180530060351,0.0,171.60235414203672,4.2,0.12,100.34878148790382,MI
4531,0.0,2007-08-01,3.75,1.7083333333333333,0.9024390243902439,0.2222222222222222,5.2490131855211235,0.0,66.92491811539432,29.35303426113786,23.859150843277835,0.0,0.11,0.33766233766233766,17.894363132458373,36.743092298647866,0.11,7.29029609100156,57.50323433576512,0.0,1.0,3.1875,13.12253296380281,0.0,164.87285005803528,2.6666666666666665,0.0,84.91050741284171,MI
4532,0.0,2007-09-01,3.6666666666666665,1.2083333333333333,0.5609756097560976,2.111111111111111,15.74703955656337,0.0,72.17393130091546,43.16622685461451,7.953050281092612,0.0,0.11,0.11688311688311688,11.929575421638917,40.679852187788704,0.11,5.832236872801248,56.02879242971986,0.0,0.8888888888888888,2.6875,7.498590265030176,0.0,208.61462660404464,2.933333333333333,0.0,87.48355309201872,MI
4533,0.0,2007-10-01,3.75,1.5833333333333333,1.2926829268292683,0.6888888888888889,20.996052742084494,0.0,77.42294448643656,41.43957778042992,19.882625702731527,0.0,0.0,0.2987012987012987,17.894363132458373,32.80633240950702,0.2,7.29029609100156,45.70769908740304,0.0,0.7777777777777778,3.625,13.12253296380281,0.0,181.69661026803888,3.0,0.0,77.19137037531064,MI
4534,0.0,2007-11-01,3.25,1.6666666666666667,1.2926829268292683,0.4888888888888889,31.49407911312674,0.1,87.92097085747882,44.892875928799086,19.882625702731527,0.0,0.1,0.0,17.894363132458373,30.18182581674646,0.3,7.29029609100156,51.60546671158408,0.0,1.3611111111111112,3.625,13.12253296380281,0.0,171.60235414203672,2.466666666666667,0.0,72.0452790169566,MI
4535,0.0,2007-12-01,2.5833333333333335,0.75,1.4878048780487805,0.8444444444444444,15.74703955656337,0.0,81.35970437557741,43.16622685461451,23.859150843277835,0.0,0.0,0.2077922077922078,29.823938554097293,30.18182581674646,0.11,18.954769836604054,64.87544386599141,0.0,0.8333333333333334,2.5625,35.61830375889333,0.0,195.15561843604178,3.933333333333333,0.0,77.19137037531064,MI
4536,0.0,2008-01-01,3.75,1.5833333333333333,1.024390243902439,0.8222222222222222,62.98815822625348,0.0,86.60871756109854,39.71292870624534,27.83567598382414,0.0,0.28,0.37662337662337664,53.68308939737513,27.557319223985896,0.28,34.99342123680749,60.452118147855636,0.0,1.0,4.125,134.97462477054316,0.0,201.8851225200432,2.6666666666666665,0.0,79.76441605448765,MI
4537,0.0,2008-02-01,3.0833333333333335,2.625,1.2682926829268293,0.5777777777777777,31.49407911312674,0.0,82.6719576719577,44.892875928799086,27.83567598382414,0.0,0.1,0.2987012987012987,71.5774525298335,44.61661207692955,0.29,84.5674346556181,63.40100195994616,0.0,1.1666666666666667,3.25,18.74647566257544,0.0,218.7088827300468,3.6666666666666665,0.1,77.19137037531064,MI
4538,0.0,2008-03-01,3.3333333333333335,2.625,1.146341463414634,0.6666666666666666,26.24506592760562,0.0,65.61266481901404,50.07282315135282,63.62440224874089,0.0,0.1,0.19480519480519481,238.59150843277834,39.36759889140843,0.39,13.12253296380281,48.656582899493564,0.0,0.5833333333333334,3.125,3.749295132515088,0.0,201.8851225200432,2.6666666666666665,0.1,84.91050741284171,MI
4539,0.0,2008-04-01,3.25,1.875,1.2195121951219512,0.4666666666666667,26.24506592760562,0.09,74.79843789367601,51.7994722255374,214.7323575895005,0.0,0.19,0.18181818181818182,47.71830168655567,36.743092298647866,0.28,7.29029609100156,66.34988577203667,0.0,1.0277777777777777,5.0625,9.37323783128772,0.0,205.24987456204394,3.533333333333333,0.0,87.48355309201872,MI
4540,0.0,2008-05-01,3.0,1.1666666666666667,1.6341463414634145,0.8666666666666667,41.99210548416899,0.0,73.48618459729573,51.7994722255374,27.83567598382414,0.0,0.29,0.38961038961038963,23.859150843277835,35.43083900226758,0.58,7.29029609100156,64.87544386599141,0.0,1.3333333333333333,3.4375,9.37323783128772,0.0,215.34413068804608,2.6666666666666665,0.0,69.47223333777957,MI
4541,0.0,2008-06-01,4.666666666666667,2.2083333333333335,1.2682926829268293,0.3111111111111111,26.24506592760562,0.11,65.61266481901404,34.5329814836916,15.906100562185223,0.0,0.42,0.2077922077922078,11.929575421638917,36.743092298647866,0.32,7.29029609100156,58.97767624181037,0.0,1.4444444444444444,2.875,1.874647566257544,0.0,191.79086639404105,3.1333333333333333,0.0,92.62964445037277,MI
4542,0.0,2008-07-01,3.0833333333333335,1.4166666666666667,1.3170731707317074,0.7111111111111111,31.49407911312674,0.0,70.86167800453516,32.80633240950702,27.83567598382414,0.0,0.3,0.2077922077922078,17.894363132458373,28.86957252036618,0.2,5.832236872801248,67.82432767808194,0.0,1.0,3.125,5.623942698772632,0.0,168.237602100036,3.7333333333333334,0.0,74.61832469613361,MI
4543,0.0,2008-08-01,3.0,0.625,0.7317073170731707,0.6222222222222222,41.99210548416899,0.0,55.11463844797179,44.892875928799086,19.882625702731527,0.0,0.1,0.0,11.929575421638917,44.61661207692955,0.52,2.916118436400624,75.19653720830823,0.0,0.9166666666666666,1.75,9.37323783128772,0.0,171.60235414203672,2.4,0.0,97.77573580872681,MI
4544,0.0,2008-09-01,3.0,2.0833333333333335,0.6585365853658537,0.6444444444444445,78.73519778281685,0.09,76.11069119005629,43.16622685461451,15.906100562185223,0.0,0.47,0.2857142857142857,17.894363132458373,36.743092298647866,0.19,5.832236872801248,53.079908617629336,0.0,1.4722222222222223,3.6875,14.997180530060351,0.0,181.69661026803888,3.1333333333333333,0.0,102.92182716708085,MI
4545,0.0,2008-10-01,4.083333333333333,1.5416666666666667,1.5365853658536586,1.2666666666666666,146.97236919459147,0.0,59.05139833711264,50.07282315135282,19.882625702731527,0.0,0.17,0.09090909090909091,17.894363132458373,41.99210548416899,0.51,5.832236872801248,58.97767624181037,0.0,0.6666666666666666,3.3125,11.247885397545264,0.0,195.15561843604178,2.4,0.08,102.92182716708085,MI
4546,0.0,2008-11-01,3.3333333333333335,1.6666666666666667,0.926829268292683,0.8444444444444444,157.4703955656337,0.19,77.42294448643656,58.70606852227572,15.906100562185223,0.0,0.09,0.18181818181818182,29.823938554097293,49.86562526245067,0.09,8.748355309201873,75.19653720830823,0.0,1.3888888888888888,2.75,20.621123228832985,0.0,218.7088827300468,2.6666666666666665,0.09,97.77573580872681,MI
4547,0.0,2008-12-01,2.5,1.2916666666666667,1.0975609756097562,0.6444444444444445,20.996052742084494,0.0,64.30041152263377,58.70606852227572,27.83567598382414,0.0,0.64,0.09090909090909091,29.823938554097293,48.553371966070394,0.46,13.12253296380281,64.87544386599141,0.0,1.1944444444444444,2.5,37.49295132515088,0.0,201.8851225200432,2.0,0.0,79.76441605448765,MI
4548,0.0,2009-01-01,4.25,1.875,0.4146341463414634,0.6888888888888889,15.74703955656337,0.0,62.98815822625348,60.4327175964603,23.859150843277835,0.0,0.34,0.16883116883116883,41.75351397573621,36.743092298647866,0.26,32.07730280040686,72.24765339621771,0.0,0.75,3.375,129.35068207177054,0.0,191.79086639404105,3.6,0.08,84.91050741284171,MI
4549,0.0,2009-02-01,2.6666666666666665,2.125,1.0731707317073171,0.7111111111111111,10.498026371042247,0.0,65.61266481901404,62.15936667064488,35.78872626491675,0.0,0.53,0.18181818181818182,83.50702795147242,52.49013185521124,0.18,88.94161231021904,58.97767624181037,0.0,0.9722222222222222,3.4375,20.621123228832985,0.0,208.61462660404464,2.8,0.0,82.33746173366468,MI
4550,0.0,2009-03-01,3.5,1.1666666666666667,1.6829268292682926,0.6666666666666666,20.996052742084494,0.0,72.17393130091546,69.0659629673832,99.41312851365764,0.0,0.33,0.24675324675324675,304.2041732517924,52.49013185521124,0.08,16.03865140020343,72.24765339621771,0.08,1.5,2.8125,7.498590265030176,0.0,168.237602100036,3.533333333333333,0.0,77.19137037531064,MI
4551,0.0,2009-04-01,3.1666666666666665,2.3333333333333335,1.0731707317073171,0.35555555555555557,20.996052742084494,0.0,69.54942470815489,74.24591018993694,278.3567598382414,0.09,0.18,0.0,53.68308939737513,51.177878558830955,0.36,11.664473745602496,70.77321149017244,0.0,1.1666666666666667,3.9375,3.749295132515088,0.0,195.15561843604178,1.6,0.0,79.76441605448765,MI
4552,0.0,2009-05-01,4.0,2.0416666666666665,0.7317073170731707,0.17777777777777778,20.996052742084494,0.0,72.17393130091546,55.25277037390656,35.78872626491675,0.0,0.64,0.0,23.859150843277835,56.426891744352076,0.19,8.748355309201873,58.97767624181037,0.0,1.3611111111111112,2.625,5.623942698772632,0.0,218.7088827300468,2.8,0.0,90.05659877119575,MI
4553,0.0,2009-06-01,3.3333333333333335,1.5416666666666667,1.3658536585365855,0.37777777777777777,10.498026371042247,0.0,62.98815822625348,56.97941944809114,19.882625702731527,0.0,0.0,0.38961038961038963,11.929575421638917,47.24111866969011,0.2,2.916118436400624,79.61986292644401,0.0,1.4444444444444444,2.6875,7.498590265030176,0.0,168.237602100036,2.8666666666666667,0.0,97.77573580872681,MI
