date,haircut,isPartial,State
2016-06-01,63,False,IL
2016-07-01,57,False,IL
2016-08-01,61,False,IL
2016-09-01,60,False,IL
2016-10-01,50,False,IL
2016-11-01,56,False,IL
2016-12-01,58,False,IL
2017-01-01,57,False,IL
2017-02-01,54,False,IL
2017-03-01,58,False,IL
2017-04-01,58,False,IL
2017-05-01,53,False,IL
2017-06-01,64,False,IL
2017-07-01,67,False,IL
2017-08-01,57,False,IL
2017-09-01,58,False,IL
2017-10-01,53,False,IL
2017-11-01,56,False,IL
2017-12-01,54,False,IL
2018-01-01,57,False,IL
2018-02-01,53,False,IL
2018-03-01,63,False,IL
2018-04-01,56,False,IL
2018-05-01,61,False,IL
2018-06-01,66,False,IL
2018-07-01,67,False,IL
2018-08-01,60,False,IL
2018-09-01,51,False,IL
2018-10-01,55,False,IL
2018-11-01,53,False,IL
2018-12-01,59,False,IL
2019-01-01,58,False,IL
2019-02-01,59,False,IL
2019-03-01,64,False,IL
2019-04-01,54,False,IL
2019-05-01,57,False,IL
2019-06-01,61,False,IL
2019-07-01,63,False,IL
2019-08-01,60,False,IL
2019-09-01,59,False,IL
2019-10-01,53,False,IL
2019-11-01,54,False,IL
2019-12-01,62,False,IL
2020-01-01,55,False,IL
2008-01-01,21,False,IN
2008-02-01,27,False,IN
2008-03-01,19,False,IN
2008-04-01,35,False,IN
2008-05-01,22,False,IN
2008-06-01,47,False,IN
2008-07-01,24,False,IN
2008-08-01,33,False,IN
2008-09-01,37,False,IN
2008-10-01,8,False,IN
2008-11-01,23,False,IN
2008-12-01,29,False,IN
2009-01-01,13,False,IN
2009-02-01,16,False,IN
2009-03-01,28,False,IN
2009-04-01,24,False,IN
2009-05-01,23,False,IN
2009-06-01,51,False,IN
2009-07-01,50,False,IN
2009-08-01,29,False,IN
2009-09-01,23,False,IN
2009-10-01,19,False,IN
2009-11-01,23,False,IN
2009-12-01,32,False,IN
2010-01-01,23,False,IN
2010-02-01,29,False,IN
2010-03-01,25,False,IN
2010-04-01,19,False,IN
2010-05-01,13,False,IN
2010-06-01,21,False,IN
2010-07-01,38,False,IN
2010-08-01,43,False,IN
2010-09-01,31,False,IN
2010-10-01,18,False,IN
2010-11-01,25,False,IN
2010-12-01,22,False,IN
2011-01-01,27,False,IN
2011-02-01,100,False,IN
2011-03-01,48,False,IN
2011-04-01,36,False,IN
2011-05-01,35,False,IN
2011-06-01,34,False,IN
2011-07-01,33,False,IN
2011-08-01,25,False,IN
2011-09-01,24,False,IN
2011-10-01,29,False,IN
2011-11-01,30,False,IN
2011-12-01,24,False,IN
2012-01-01,30,False,IN
2012-02-01,39,False,IN
2012-03-01,39,False,IN
2012-04-01,23,False,IN
2012-05-01,38,False,IN
2012-06-01,46,False,IN
2012-07-01,36,False,IN
2012-08-01,63,False,IN
2012-09-01,40,False,IN
2012-10-01,30,False,IN
2012-11-01,39,False,IN
2012-12-01,27,False,IN
2013-01-01,41,False,IN
2013-02-01,44,False,IN
2013-03-01,44,False,IN
2013-04-01,42,False,IN
2013-05-01,51,False,IN
2013-06-01,37,False,IN
2013-07-01,39,False,IN
2013-08-01,57,False,IN
2013-09-01,33,False,IN
2013-10-01,33,False,IN
2013-11-01,56,False,IN
2013-12-01,48,False,IN
2014-01-01,35,False,IN
2014-02-01,38,False,IN
2014-03-01,43,False,IN
2014-04-01,39,False,IN
2014-05-01,46,False,IN
2014-06-01,44,False,IN
2014-07-01,49,False,IN
2014-08-01,39,False,IN
2014-09-01,32,False,IN
2014-10-01,33,False,IN
2014-11-01,36,False,IN
2014-12-01,40,False,IN
2015-01-01,47,False,IN
2015-02-01,47,False,IN
2015-03-01,52,False,IN
2015-04-01,45,False,IN
2015-05-01,54,False,IN
2015-06-01,53,False,IN
2015-07-01,48,False,IN
2015-08-01,41,False,IN
2015-09-01,43,False,IN
2015-10-01,44,False,IN
2015-11-01,46,False,IN
2015-12-01,55,False,IN
2016-01-01,42,False,IN
2016-02-01,54,False,IN
2016-03-01,53,False,IN
2016-04-01,50,False,IN
2016-05-01,63,False,IN
2016-06-01,54,False,IN
2016-07-01,58,False,IN
2016-08-01,57,False,IN
2016-09-01,50,False,IN
2016-10-01,61,False,IN
2016-11-01,45,False,IN
2016-12-01,57,False,IN
2017-01-01,59,False,IN
2017-02-01,57,False,IN
2017-03-01,57,False,IN
2017-04-01,56,False,IN
2017-05-01,58,False,IN
2017-06-01,66,False,IN
2017-07-01,58,False,IN
2017-08-01,48,False,IN
2017-09-01,49,False,IN
2017-10-01,49,False,IN
2017-11-01,40,False,IN
2017-12-01,53,False,IN
2018-01-01,51,False,IN
2018-02-01,54,False,IN
2018-03-01,57,False,IN
2018-04-01,52,False,IN
2018-05-01,56,False,IN
2018-06-01,55,False,IN
2018-07-01,52,False,IN
2018-08-01,59,False,IN
2018-09-01,44,False,IN
2018-10-01,52,False,IN
2018-11-01,55,False,IN
2018-12-01,49,False,IN
2019-01-01,50,False,IN
2019-02-01,52,False,IN
2019-03-01,65,False,IN
2019-04-01,44,False,IN
2019-05-01,56,False,IN
2019-06-01,60,False,IN
2019-07-01,45,False,IN
2019-08-01,54,False,IN
2019-09-01,58,False,IN
2019-10-01,47,False,IN
2019-11-01,51,False,IN
2019-12-01,51,False,IN
2020-01-01,51,False,IN
2008-01-01,44,False,IA
2008-02-01,7,False,IA
2008-03-01,7,False,IA
2008-04-01,13,False,IA
2008-05-01,29,False,IA
2008-06-01,35,False,IA
2008-07-01,34,False,IA
2008-08-01,33,False,IA
2008-09-01,28,False,IA
2008-10-01,57,False,IA
2008-11-01,28,False,IA
2008-12-01,28,False,IA
2009-01-01,20,False,IA
2009-02-01,35,False,IA
2009-03-01,33,False,IA
2009-04-01,40,False,IA
2009-05-01,40,False,IA
2009-06-01,26,False,IA
2009-07-01,17,False,IA
2009-08-01,49,False,IA
2009-09-01,44,False,IA
2009-10-01,33,False,IA
2009-11-01,36,False,IA
2009-12-01,30,False,IA
2010-01-01,36,False,IA
2010-02-01,54,False,IA
2010-03-01,54,False,IA
2010-04-01,31,False,IA
2010-05-01,49,False,IA
2010-06-01,32,False,IA
2010-07-01,47,False,IA
2010-08-01,37,False,IA
2010-09-01,47,False,IA
2010-10-01,39,False,IA
2010-11-01,62,False,IA
2010-12-01,6,False,IA
2011-01-01,31,False,IA
2011-02-01,84,False,IA
2011-03-01,74,False,IA
2011-04-01,31,False,IA
2011-05-01,57,False,IA
2011-06-01,48,False,IA
2011-07-01,41,False,IA
2011-08-01,43,False,IA
2011-09-01,33,False,IA
2011-10-01,41,False,IA
2011-11-01,26,False,IA
2011-12-01,29,False,IA
2012-01-01,37,False,IA
2012-02-01,33,False,IA
2012-03-01,27,False,IA
2012-04-01,48,False,IA
2012-05-01,28,False,IA
2012-06-01,36,False,IA
2012-07-01,42,False,IA
2012-08-01,90,False,IA
2012-09-01,42,False,IA
2012-10-01,42,False,IA
2012-11-01,54,False,IA
2012-12-01,21,False,IA
2013-01-01,52,False,IA
2013-02-01,41,False,IA
2013-03-01,29,False,IA
2013-04-01,50,False,IA
2013-05-01,50,False,IA
2013-06-01,48,False,IA
2013-07-01,48,False,IA
2013-08-01,66,False,IA
2013-09-01,45,False,IA
2013-10-01,43,False,IA
2013-11-01,61,False,IA
2013-12-01,52,False,IA
2014-01-01,43,False,IA
2014-02-01,52,False,IA
2014-03-01,51,False,IA
2014-04-01,50,False,IA
2014-05-01,48,False,IA
2014-06-01,71,False,IA
2014-07-01,60,False,IA
2014-08-01,48,False,IA
2014-09-01,69,False,IA
2014-10-01,57,False,IA
2014-11-01,62,False,IA
2014-12-01,75,False,IA
2015-01-01,57,False,IA
2015-02-01,48,False,IA
2015-03-01,64,False,IA
2015-04-01,53,False,IA
2015-05-01,57,False,IA
2015-06-01,61,False,IA
2015-07-01,58,False,IA
2015-08-01,44,False,IA
2015-09-01,49,False,IA
2015-10-01,44,False,IA
2015-11-01,70,False,IA
2015-12-01,59,False,IA
2016-01-01,67,False,IA
2016-02-01,64,False,IA
2016-03-01,68,False,IA
2016-04-01,66,False,IA
2016-05-01,90,False,IA
2016-06-01,89,False,IA
2016-07-01,42,False,IA
2016-08-01,70,False,IA
2016-09-01,75,False,IA
2016-10-01,59,False,IA
2016-11-01,53,False,IA
2016-12-01,51,False,IA
2017-01-01,68,False,IA
2017-02-01,48,False,IA
2017-03-01,64,False,IA
2017-04-01,68,False,IA
2017-05-01,61,False,IA
2017-06-01,93,False,IA
2017-07-01,67,False,IA
2017-08-01,67,False,IA
2017-09-01,64,False,IA
2017-10-01,62,False,IA
2017-11-01,60,False,IA
2017-12-01,59,False,IA
2018-01-01,65,False,IA
2018-02-01,66,False,IA
2018-03-01,75,False,IA
2018-04-01,55,False,IA
2018-05-01,85,False,IA
2018-06-01,67,False,IA
2018-07-01,66,False,IA
2018-08-01,57,False,IA
2018-09-01,63,False,IA
2018-10-01,49,False,IA
2018-11-01,58,False,IA
2018-12-01,73,False,IA
2019-01-01,51,False,IA
2019-02-01,58,False,IA
2019-03-01,68,False,IA
2019-04-01,73,False,IA
2019-05-01,64,False,IA
2019-06-01,99,False,IA
2019-07-01,89,False,IA
2019-08-01,100,False,IA
2019-09-01,64,False,IA
2019-10-01,77,False,IA
2019-11-01,60,False,IA
2019-12-01,61,False,IA
2020-01-01,79,False,IA
2008-01-01,55,False,KS
2008-02-01,33,False,KS
2008-03-01,22,False,KS
2008-04-01,21,False,KS
2008-05-01,44,False,KS
2008-06-01,18,False,KS
2008-07-01,29,False,KS
2008-08-01,23,False,KS
2008-09-01,26,False,KS
2008-10-01,38,False,KS
2008-11-01,36,False,KS
2008-12-01,35,False,KS
2009-01-01,38,False,KS
2009-02-01,45,False,KS
2009-03-01,23,False,KS
2009-04-01,32,False,KS
2009-05-01,24,False,KS
2009-06-01,41,False,KS
2009-07-01,40,False,KS
2009-08-01,19,False,KS
2009-09-01,23,False,KS
2009-10-01,26,False,KS
2009-11-01,49,False,KS
2009-12-01,39,False,KS
2010-01-01,58,False,KS
2010-02-01,64,False,KS
2010-03-01,40,False,KS
2010-04-01,46,False,KS
2010-05-01,18,False,KS
2010-06-01,42,False,KS
2010-07-01,31,False,KS
2010-08-01,71,False,KS
2010-09-01,45,False,KS
2010-10-01,48,False,KS
2010-11-01,52,False,KS
2010-12-01,47,False,KS
2011-01-01,55,False,KS
2011-02-01,90,False,KS
2011-03-01,62,False,KS
2011-04-01,47,False,KS
2011-05-01,35,False,KS
2011-06-01,30,False,KS
2011-07-01,37,False,KS
2011-08-01,44,False,KS
2011-09-01,39,False,KS
2011-10-01,31,False,KS
2011-11-01,27,False,KS
2011-12-01,51,False,KS
2012-01-01,33,False,KS
2012-02-01,33,False,KS
2012-03-01,29,False,KS
2012-04-01,30,False,KS
2012-05-01,25,False,KS
2012-06-01,42,False,KS
2012-07-01,40,False,KS
2012-08-01,65,False,KS
2012-09-01,62,False,KS
2012-10-01,48,False,KS
2012-11-01,48,False,KS
2012-12-01,53,False,KS
2013-01-01,33,False,KS
2013-02-01,41,False,KS
2013-03-01,36,False,KS
2013-04-01,45,False,KS
2013-05-01,46,False,KS
2013-06-01,61,False,KS
2013-07-01,59,False,KS
2013-08-01,100,False,KS
2013-09-01,43,False,KS
2013-10-01,40,False,KS
2013-11-01,41,False,KS
2013-12-01,41,False,KS
2014-01-01,55,False,KS
2014-02-01,51,False,KS
2014-03-01,45,False,KS
2014-04-01,48,False,KS
2014-05-01,60,False,KS
2014-06-01,56,False,KS
2014-07-01,57,False,KS
2014-08-01,72,False,KS
2014-09-01,52,False,KS
2014-10-01,48,False,KS
2014-11-01,44,False,KS
2014-12-01,55,False,KS
2015-01-01,48,False,KS
2015-02-01,53,False,KS
2015-03-01,45,False,KS
2015-04-01,67,False,KS
2015-05-01,46,False,KS
2015-06-01,61,False,KS
2015-07-01,32,False,KS
2015-08-01,58,False,KS
2015-09-01,63,False,KS
2015-10-01,60,False,KS
2015-11-01,27,False,KS
2015-12-01,30,False,KS
2016-01-01,54,False,KS
2016-02-01,55,False,KS
2016-03-01,57,False,KS
2016-04-01,58,False,KS
2016-05-01,86,False,KS
2016-06-01,56,False,KS
2016-07-01,73,False,KS
2016-08-01,56,False,KS
2016-09-01,52,False,KS
2016-10-01,49,False,KS
2016-11-01,55,False,KS
2016-12-01,47,False,KS
2017-01-01,53,False,KS
2017-02-01,67,False,KS
2017-03-01,67,False,KS
2017-04-01,61,False,KS
2017-05-01,64,False,KS
2017-06-01,72,False,KS
2017-07-01,71,False,KS
2017-08-01,73,False,KS
2017-09-01,52,False,KS
2017-10-01,43,False,KS
2017-11-01,52,False,KS
2017-12-01,70,False,KS
2018-01-01,46,False,KS
2018-02-01,68,False,KS
2018-03-01,56,False,KS
2018-04-01,56,False,KS
2018-05-01,53,False,KS
2018-06-01,67,False,KS
2018-07-01,74,False,KS
2018-08-01,70,False,KS
2018-09-01,55,False,KS
2018-10-01,59,False,KS
2018-11-01,62,False,KS
2018-12-01,56,False,KS
2019-01-01,58,False,KS
2019-02-01,52,False,KS
2019-03-01,67,False,KS
2019-04-01,47,False,KS
2019-05-01,57,False,KS
2019-06-01,79,False,KS
2019-07-01,81,False,KS
2019-08-01,64,False,KS
2019-09-01,51,False,KS
2019-10-01,63,False,KS
2019-11-01,60,False,KS
2019-12-01,49,False,KS
2020-01-01,70,False,KS
2008-01-01,51,False,KY
2008-02-01,33,False,KY
2008-03-01,33,False,KY
2008-04-01,59,False,KY
2008-05-01,35,False,KY
2008-06-01,11,False,KY
2008-07-01,26,False,KY
2008-08-01,20,False,KY
2008-09-01,19,False,KY
2008-10-01,25,False,KY
2008-11-01,32,False,KY
2008-12-01,31,False,KY
2009-01-01,22,False,KY
2009-02-01,39,False,KY
2009-03-01,20,False,KY
2009-04-01,37,False,KY
2009-05-01,33,False,KY
2009-06-01,22,False,KY
2009-07-01,43,False,KY
2009-08-01,32,False,KY
2009-09-01,40,False,KY
2009-10-01,21,False,KY
2009-11-01,11,False,KY
2009-12-01,49,False,KY
2010-01-01,59,False,KY
2010-02-01,31,False,KY
2010-03-01,19,False,KY
2010-04-01,31,False,KY
2010-05-01,28,False,KY
2010-06-01,27,False,KY
2010-07-01,25,False,KY
2010-08-01,41,False,KY
2010-09-01,36,False,KY
2010-10-01,50,False,KY
2010-11-01,37,False,KY
2010-12-01,19,False,KY
2011-01-01,34,False,KY
2011-02-01,100,False,KY
2011-03-01,53,False,KY
2011-04-01,35,False,KY
2011-05-01,21,False,KY
2011-06-01,52,False,KY
2011-07-01,61,False,KY
2011-08-01,43,False,KY
2011-09-01,25,False,KY
2011-10-01,30,False,KY
2011-11-01,25,False,KY
2011-12-01,34,False,KY
2012-01-01,40,False,KY
2012-02-01,49,False,KY
2012-03-01,33,False,KY
2012-04-01,48,False,KY
2012-05-01,46,False,KY
2012-06-01,42,False,KY
2012-07-01,49,False,KY
2012-08-01,72,False,KY
2012-09-01,42,False,KY
2012-10-01,44,False,KY
2012-11-01,41,False,KY
2012-12-01,39,False,KY
2013-01-01,46,False,KY
2013-02-01,48,False,KY
2013-03-01,44,False,KY
2013-04-01,38,False,KY
2013-05-01,41,False,KY
2013-06-01,39,False,KY
2013-07-01,47,False,KY
2013-08-01,76,False,KY
2013-09-01,46,False,KY
2013-10-01,40,False,KY
2013-11-01,58,False,KY
2013-12-01,60,False,KY
2014-01-01,53,False,KY
2014-02-01,51,False,KY
2014-03-01,60,False,KY
2014-04-01,55,False,KY
2014-05-01,51,False,KY
2014-06-01,61,False,KY
2014-07-01,62,False,KY
2014-08-01,59,False,KY
2014-09-01,44,False,KY
2014-10-01,48,False,KY
2014-11-01,50,False,KY
2014-12-01,48,False,KY
2015-01-01,60,False,KY
2015-02-01,71,False,KY
2015-03-01,52,False,KY
2015-04-01,54,False,KY
2015-05-01,59,False,KY
2015-06-01,76,False,KY
2015-07-01,60,False,KY
2015-08-01,50,False,KY
2015-09-01,47,False,KY
2015-10-01,51,False,KY
2015-11-01,47,False,KY
2015-12-01,77,False,KY
2016-01-01,53,False,KY
2016-02-01,57,False,KY
2016-03-01,50,False,KY
2016-04-01,65,False,KY
2016-05-01,73,False,KY
2016-06-01,55,False,KY
2016-07-01,44,False,KY
2016-08-01,59,False,KY
2016-09-01,48,False,KY
2016-10-01,70,False,KY
2016-11-01,56,False,KY
2016-12-01,53,False,KY
2017-01-01,64,False,KY
2017-02-01,61,False,KY
2017-03-01,65,False,KY
2017-04-01,61,False,KY
2017-05-01,73,False,KY
2017-06-01,68,False,KY
2017-07-01,70,False,KY
2017-08-01,63,False,KY
2017-09-01,74,False,KY
2017-10-01,60,False,KY
2017-11-01,46,False,KY
2017-12-01,58,False,KY
2018-01-01,55,False,KY
2018-02-01,59,False,KY
2018-03-01,58,False,KY
2018-04-01,60,False,KY
2018-05-01,72,False,KY
2018-06-01,52,False,KY
2018-07-01,65,False,KY
2018-08-01,63,False,KY
2018-09-01,49,False,KY
2018-10-01,64,False,KY
2018-11-01,53,False,KY
2018-12-01,64,False,KY
2019-01-01,68,False,KY
2019-02-01,62,False,KY
2019-03-01,59,False,KY
2019-04-01,67,False,KY
2019-05-01,68,False,KY
2019-06-01,61,False,KY
2019-07-01,74,False,KY
2019-08-01,64,False,KY
2019-09-01,53,False,KY
2019-10-01,48,False,KY
2019-11-01,54,False,KY
2019-12-01,53,False,KY
2020-01-01,57,False,KY
2008-01-01,32,False,LA
2008-02-01,19,False,LA
2008-03-01,28,False,LA
2008-04-01,26,False,LA
2008-05-01,27,False,LA
2008-06-01,29,False,LA
2008-07-01,64,False,LA
2008-08-01,17,False,LA
2008-09-01,33,False,LA
2008-10-01,12,False,LA
2008-11-01,47,False,LA
2008-12-01,25,False,LA
2009-01-01,15,False,LA
2009-02-01,12,False,LA
2009-03-01,29,False,LA
2009-04-01,30,False,LA
2009-05-01,46,False,LA
2009-06-01,28,False,LA
2009-07-01,34,False,LA
2009-08-01,41,False,LA
2009-09-01,24,False,LA
2009-10-01,56,False,LA
2009-11-01,59,False,LA
2009-12-01,47,False,LA
2010-01-01,33,False,LA
2010-02-01,31,False,LA
2010-03-01,59,False,LA
2010-04-01,41,False,LA
2010-05-01,39,False,LA
2010-06-01,35,False,LA
2010-07-01,29,False,LA
2010-08-01,45,False,LA
2010-09-01,70,False,LA
2010-10-01,36,False,LA
2010-11-01,23,False,LA
2010-12-01,34,False,LA
2011-01-01,39,False,LA
2011-02-01,77,False,LA
2011-03-01,41,False,LA
2011-04-01,31,False,LA
2011-05-01,43,False,LA
2011-06-01,41,False,LA
2011-07-01,44,False,LA
2011-08-01,39,False,LA
2011-09-01,30,False,LA
2011-10-01,25,False,LA
2011-11-01,35,False,LA
2011-12-01,26,False,LA
2012-01-01,32,False,LA
2012-02-01,48,False,LA
2012-03-01,41,False,LA
2012-04-01,39,False,LA
2012-05-01,40,False,LA
2012-06-01,69,False,LA
2012-07-01,47,False,LA
2012-08-01,100,False,LA
2012-09-01,53,False,LA
2012-10-01,43,False,LA
2012-11-01,44,False,LA
2012-12-01,52,False,LA
2013-01-01,60,False,LA
2013-02-01,65,False,LA
2013-03-01,49,False,LA
2013-04-01,59,False,LA
2013-05-01,54,False,LA
2013-06-01,52,False,LA
2013-07-01,49,False,LA
2013-08-01,96,False,LA
2013-09-01,53,False,LA
2013-10-01,47,False,LA
2013-11-01,52,False,LA
2013-12-01,43,False,LA
2014-01-01,60,False,LA
2014-02-01,31,False,LA
2014-03-01,47,False,LA
2014-04-01,60,False,LA
2014-05-01,47,False,LA
2014-06-01,78,False,LA
2014-07-01,80,False,LA
2014-08-01,54,False,LA
2014-09-01,48,False,LA
2014-10-01,63,False,LA
2014-11-01,52,False,LA
2014-12-01,57,False,LA
2015-01-01,44,False,LA
2015-02-01,51,False,LA
2015-03-01,48,False,LA
2015-04-01,62,False,LA
2015-05-01,62,False,LA
2015-06-01,85,False,LA
2015-07-01,61,False,LA
2015-08-01,61,False,LA
2015-09-01,62,False,LA
2015-10-01,65,False,LA
2015-11-01,46,False,LA
2015-12-01,65,False,LA
2016-01-01,49,False,LA
2016-02-01,49,False,LA
2016-03-01,46,False,LA
2016-04-01,64,False,LA
2016-05-01,76,False,LA
2016-06-01,65,False,LA
2016-07-01,69,False,LA
2016-08-01,60,False,LA
2016-09-01,62,False,LA
2016-10-01,56,False,LA
2016-11-01,52,False,LA
2016-12-01,51,False,LA
2017-01-01,60,False,LA
2017-02-01,52,False,LA
2017-03-01,59,False,LA
2017-04-01,53,False,LA
2017-05-01,60,False,LA
2017-06-01,77,False,LA
2017-07-01,59,False,LA
2017-08-01,61,False,LA
2017-09-01,51,False,LA
2017-10-01,56,False,LA
2017-11-01,59,False,LA
2017-12-01,57,False,LA
2018-01-01,56,False,LA
2018-02-01,65,False,LA
2018-03-01,53,False,LA
2018-04-01,62,False,LA
2018-05-01,80,False,LA
2018-06-01,56,False,LA
2018-07-01,64,False,LA
2018-08-01,64,False,LA
2018-09-01,58,False,LA
2018-10-01,55,False,LA
2018-11-01,49,False,LA
2018-12-01,53,False,LA
2019-01-01,51,False,LA
2019-02-01,50,False,LA
2019-03-01,49,False,LA
2019-04-01,53,False,LA
2019-05-01,53,False,LA
2019-06-01,63,False,LA
2019-07-01,64,False,LA
2019-08-01,59,False,LA
2019-09-01,38,False,LA
2019-10-01,49,False,LA
2019-11-01,52,False,LA
2019-12-01,50,False,LA
2020-01-01,60,False,LA
2008-01-01,12,False,ME
2008-02-01,36,False,ME
2008-03-01,11,False,ME
2008-04-01,12,False,ME
2008-05-01,23,False,ME
2008-06-01,38,False,ME
2008-07-01,37,False,ME
2008-08-01,36,False,ME
2008-09-01,0,False,ME
2008-10-01,79,False,ME
2008-11-01,11,False,ME
2008-12-01,53,False,ME
2009-01-01,20,False,ME
2009-02-01,11,False,ME
2009-03-01,28,False,ME
2009-04-01,10,False,ME
2009-05-01,40,False,ME
2009-06-01,72,False,ME
2009-07-01,10,False,ME
2009-08-01,41,False,ME
2009-09-01,29,False,ME
2009-10-01,54,False,ME
2009-11-01,9,False,ME
2009-12-01,35,False,ME
2010-01-01,43,False,ME
2010-02-01,36,False,ME
2010-03-01,33,False,ME
2010-04-01,35,False,ME
2010-05-01,38,False,ME
2010-06-01,31,False,ME
2010-07-01,20,False,ME
2010-08-01,39,False,ME
2010-09-01,9,False,ME
2010-10-01,18,False,ME
2010-11-01,43,False,ME
2010-12-01,17,False,ME
2011-01-01,32,False,ME
2011-02-01,80,False,ME
2011-03-01,46,False,ME
2011-04-01,32,False,ME
2011-05-01,64,False,ME
2011-06-01,66,False,ME
2011-07-01,34,False,ME
2011-08-01,50,False,ME
2011-09-01,26,False,ME
2011-10-01,38,False,ME
2011-11-01,24,False,ME
2011-12-01,19,False,ME
2012-01-01,13,False,ME
2012-02-01,14,False,ME
2012-03-01,39,False,ME
2012-04-01,56,False,ME
2012-05-01,30,False,ME
2012-06-01,37,False,ME
2012-07-01,18,False,ME
2012-08-01,100,False,ME
2012-09-01,39,False,ME
2012-10-01,48,False,ME
2012-11-01,16,False,ME
2012-12-01,23,False,ME
2013-01-01,48,False,ME
2013-02-01,20,False,ME
2013-03-01,68,False,ME
2013-04-01,41,False,ME
2013-05-01,33,False,ME
2013-06-01,36,False,ME
2013-07-01,41,False,ME
2013-08-01,81,False,ME
2013-09-01,58,False,ME
2013-10-01,37,False,ME
2013-11-01,68,False,ME
2013-12-01,48,False,ME
2014-01-01,65,False,ME
2014-02-01,69,False,ME
2014-03-01,32,False,ME
2014-04-01,31,False,ME
2014-05-01,43,False,ME
2014-06-01,17,False,ME
2014-07-01,76,False,ME
2014-08-01,52,False,ME
2014-09-01,42,False,ME
2014-10-01,36,False,ME
2014-11-01,27,False,ME
2014-12-01,29,False,ME
2015-01-01,64,False,ME
2015-02-01,55,False,ME
2015-03-01,64,False,ME
2015-04-01,63,False,ME
2015-05-01,42,False,ME
2015-06-01,47,False,ME
2015-07-01,79,False,ME
2015-08-01,24,False,ME
2015-09-01,59,False,ME
2015-10-01,46,False,ME
2015-11-01,45,False,ME
2015-12-01,30,False,ME
2016-01-01,56,False,ME
2016-02-01,55,False,ME
2016-03-01,55,False,ME
2016-04-01,27,False,ME
2016-05-01,85,False,ME
2016-06-01,61,False,ME
2016-07-01,64,False,ME
2016-08-01,49,False,ME
2016-09-01,54,False,ME
2016-10-01,60,False,ME
2016-11-01,49,False,ME
2016-12-01,57,False,ME
2017-01-01,42,False,ME
2017-02-01,56,False,ME
2017-03-01,66,False,ME
2017-04-01,67,False,ME
2017-05-01,59,False,ME
2017-06-01,60,False,ME
2017-07-01,79,False,ME
2017-08-01,74,False,ME
2017-09-01,38,False,ME
2017-10-01,40,False,ME
2017-11-01,46,False,ME
2017-12-01,55,False,ME
2018-01-01,52,False,ME
2018-02-01,60,False,ME
2018-03-01,57,False,ME
2018-04-01,80,False,ME
2018-05-01,78,False,ME
2018-06-01,60,False,ME
2018-07-01,55,False,ME
2018-08-01,68,False,ME
2018-09-01,45,False,ME
2018-10-01,45,False,ME
2018-11-01,73,False,ME
2018-12-01,44,False,ME
2019-01-01,62,False,ME
2019-02-01,49,False,ME
2019-03-01,59,False,ME
2019-04-01,56,False,ME
2019-05-01,42,False,ME
2019-06-01,62,False,ME
2019-07-01,59,False,ME
2019-08-01,50,False,ME
2019-09-01,53,False,ME
2019-10-01,59,False,ME
2019-11-01,35,False,ME
2019-12-01,59,False,ME
2020-01-01,47,False,ME
2008-01-01,11,False,MD
2008-02-01,28,False,MD
2008-03-01,20,False,MD
2008-04-01,18,False,MD
2008-05-01,40,False,MD
2008-06-01,22,False,MD
2008-07-01,24,False,MD
2008-08-01,22,False,MD
2008-09-01,27,False,MD
2008-10-01,23,False,MD
2008-11-01,28,False,MD
2008-12-01,31,False,MD
2009-01-01,24,False,MD
2009-02-01,22,False,MD
2009-03-01,28,False,MD
2009-04-01,35,False,MD
2009-05-01,47,False,MD
2009-06-01,41,False,MD
2009-07-01,35,False,MD
2009-08-01,47,False,MD
2009-09-01,34,False,MD
2009-10-01,32,False,MD
2009-11-01,44,False,MD
2009-12-01,41,False,MD
2010-01-01,50,False,MD
2010-02-01,34,False,MD
2010-03-01,42,False,MD
2010-04-01,40,False,MD
2010-05-01,58,False,MD
2010-06-01,56,False,MD
2010-07-01,47,False,MD
2010-08-01,55,False,MD
2010-09-01,26,False,MD
2010-10-01,31,False,MD
2010-11-01,49,False,MD
2010-12-01,29,False,MD
2011-01-01,29,False,MD
2011-02-01,79,False,MD
2011-03-01,41,False,MD
2011-04-01,45,False,MD
2011-05-01,44,False,MD
2011-06-01,40,False,MD
2011-07-01,47,False,MD
2011-08-01,40,False,MD
2011-09-01,33,False,MD
2011-10-01,21,False,MD
2011-11-01,32,False,MD
2011-12-01,33,False,MD
2012-01-01,31,False,MD
2012-02-01,35,False,MD
2012-03-01,40,False,MD
2012-04-01,38,False,MD
2012-05-01,39,False,MD
2012-06-01,34,False,MD
2012-07-01,34,False,MD
2012-08-01,76,False,MD
2012-09-01,51,False,MD
2012-10-01,39,False,MD
2012-11-01,45,False,MD
2012-12-01,40,False,MD
2013-01-01,42,False,MD
2013-02-01,53,False,MD
2013-03-01,47,False,MD
2013-04-01,47,False,MD
2013-05-01,45,False,MD
2013-06-01,49,False,MD
2013-07-01,48,False,MD
2013-08-01,100,False,MD
2013-09-01,42,False,MD
2013-10-01,46,False,MD
2013-11-01,52,False,MD
2013-12-01,45,False,MD
2014-01-01,39,False,MD
2014-02-01,49,False,MD
2014-03-01,41,False,MD
2014-04-01,53,False,MD
2014-05-01,53,False,MD
2014-06-01,50,False,MD
2014-07-01,59,False,MD
2014-08-01,56,False,MD
2014-09-01,42,False,MD
2014-10-01,38,False,MD
2014-11-01,43,False,MD
2014-12-01,51,False,MD
2015-01-01,51,False,MD
