date,how to write a cover letter,isPartial,State
2015-05-17,0.0,False,MS
2015-05-24,0.0,False,MS
2015-05-31,0.0,False,MS
2015-06-07,0.0,False,MS
2015-06-14,0.0,False,MS
2015-06-21,0.0,False,MS
2015-06-28,91.0,False,MS
2015-07-05,0.0,False,MS
2015-07-12,0.0,False,MS
2015-07-19,0.0,False,MS
2015-07-26,0.0,False,MS
2015-08-02,0.0,False,MS
2015-08-09,0.0,False,MS
2015-08-16,0.0,False,MS
2015-08-23,0.0,False,MS
2015-08-30,0.0,False,MS
2015-09-06,0.0,False,MS
2015-09-13,77.0,False,MS
2015-09-20,0.0,False,MS
2015-09-27,0.0,False,MS
2015-10-04,0.0,False,MS
2015-10-11,0.0,False,MS
2015-10-18,0.0,False,MS
2015-10-25,71.0,False,MS
2015-11-01,0.0,False,MS
2015-11-08,0.0,False,MS
2015-11-15,0.0,False,MS
2015-11-22,0.0,False,MS
2015-11-29,0.0,False,MS
2015-12-06,0.0,False,MS
2015-12-13,0.0,False,MS
2015-12-20,0.0,False,MS
2015-12-27,0.0,False,MS
2016-01-03,0.0,False,MS
2016-01-10,52.0,False,MS
2016-01-17,0.0,False,MS
2016-01-24,0.0,False,MS
2016-01-31,0.0,False,MS
2016-02-07,0.0,False,MS
2016-02-14,0.0,False,MS
2016-02-21,0.0,False,MS
2016-02-28,50.0,False,MS
2016-03-06,0.0,False,MS
2016-03-13,0.0,False,MS
2016-03-20,0.0,False,MS
2016-03-27,0.0,False,MS
2016-04-03,0.0,False,MS
2016-04-10,0.0,False,MS
2016-04-17,0.0,False,MS
2016-04-24,50.0,False,MS
2016-05-01,0.0,False,MS
2016-05-08,0.0,False,MS
2016-05-15,0.0,False,MS
2016-05-22,0.0,False,MS
2016-05-29,0.0,False,MS
2016-06-05,0.0,False,MS
2016-06-12,0.0,False,MS
2016-06-19,56.0,False,MS
2016-06-26,0.0,False,MS
2016-07-03,0.0,False,MS
2016-07-10,0.0,False,MS
2016-07-17,0.0,False,MS
2016-07-24,0.0,False,MS
2016-07-31,0.0,False,MS
2016-08-07,0.0,False,MS
2016-08-14,0.0,False,MS
2016-08-21,0.0,False,MS
2016-08-28,0.0,False,MS
2016-09-04,0.0,False,MS
2016-09-11,49.0,False,MS
2016-09-18,0.0,False,MS
2016-09-25,0.0,False,MS
2016-10-02,0.0,False,MS
2016-10-09,0.0,False,MS
2016-10-16,0.0,False,MS
2016-10-23,0.0,False,MS
2016-10-30,0.0,False,MS
2016-11-06,0.0,False,MS
2016-11-13,0.0,False,MS
2016-11-20,0.0,False,MS
2016-11-27,44.0,False,MS
2016-12-04,0.0,False,MS
2016-12-11,0.0,False,MS
2016-12-18,0.0,False,MS
2016-12-25,0.0,False,MS
2017-01-01,48.0,False,MS
2017-01-08,0.0,False,MS
2017-01-15,0.0,False,MS
2017-01-22,0.0,False,MS
2017-01-29,0.0,False,MS
2017-02-05,0.0,False,MS
2017-02-12,0.0,False,MS
2017-02-19,0.0,False,MS
2017-02-26,0.0,False,MS
2017-03-05,0.0,False,MS
2017-03-12,0.0,False,MS
2017-03-19,44.0,False,MS
2017-03-26,0.0,False,MS
2017-04-02,90.0,False,MS
2017-04-09,0.0,False,MS
2017-04-16,46.0,False,MS
2017-04-23,0.0,False,MS
2017-04-30,0.0,False,MS
2017-05-07,0.0,False,MS
2017-05-14,0.0,False,MS
2017-05-21,0.0,False,MS
2017-05-28,50.0,False,MS
2017-06-04,99.0,False,MS
2017-06-11,50.0,False,MS
2017-06-18,47.0,False,MS
2017-06-25,0.0,False,MS
2017-07-02,0.0,False,MS
2017-07-09,0.0,False,MS
2017-07-16,0.0,False,MS
2017-07-23,0.0,False,MS
2017-07-30,48.0,False,MS
2017-08-06,47.0,False,MS
2017-08-13,47.0,False,MS
2017-08-20,0.0,False,MS
2017-08-27,0.0,False,MS
2017-09-03,89.0,False,MS
2017-09-10,0.0,False,MS
2017-09-17,0.0,False,MS
2017-09-24,0.0,False,MS
2017-10-01,0.0,False,MS
2017-10-08,45.0,False,MS
2017-10-15,45.0,False,MS
2017-10-22,0.0,False,MS
2017-10-29,0.0,False,MS
2017-11-05,0.0,False,MS
2017-11-12,43.0,False,MS
2017-11-19,47.0,False,MS
2017-11-26,0.0,False,MS
2017-12-03,42.0,False,MS
2017-12-10,0.0,False,MS
2017-12-17,0.0,False,MS
2017-12-24,0.0,False,MS
2017-12-31,0.0,False,MS
2018-01-07,0.0,False,MS
2018-01-14,0.0,False,MS
2018-01-21,0.0,False,MS
2018-01-28,40.0,False,MS
2018-02-04,40.0,False,MS
2018-02-11,0.0,False,MS
2018-02-18,0.0,False,MS
2018-02-25,0.0,False,MS
2018-03-04,0.0,False,MS
2018-03-11,0.0,False,MS
2018-03-18,0.0,False,MS
2018-03-25,0.0,False,MS
2018-04-01,0.0,False,MS
2018-04-08,0.0,False,MS
2018-04-15,0.0,False,MS
2018-04-22,0.0,False,MS
2018-04-29,0.0,False,MS
2018-05-06,0.0,False,MS
2018-05-13,0.0,False,MS
2018-05-20,0.0,False,MS
2018-05-27,0.0,False,MS
2018-06-03,45.0,False,MS
2018-06-10,0.0,False,MS
2018-06-17,0.0,False,MS
2018-06-24,0.0,False,MS
2018-07-01,0.0,False,MS
2018-07-08,0.0,False,MS
2018-07-15,0.0,False,MS
2018-07-22,45.0,False,MS
2018-07-29,45.0,False,MS
2018-08-05,0.0,False,MS
2018-08-12,0.0,False,MS
2018-08-19,0.0,False,MS
2018-08-26,0.0,False,MS
2018-09-02,0.0,False,MS
2018-09-09,0.0,False,MS
2018-09-16,0.0,False,MS
2018-09-23,0.0,False,MS
2018-09-30,43.0,False,MS
2018-10-07,0.0,False,MS
2018-10-14,0.0,False,MS
2018-10-21,0.0,False,MS
2018-10-28,0.0,False,MS
2018-11-04,0.0,False,MS
2018-11-11,0.0,False,MS
2018-11-18,0.0,False,MS
2018-11-25,0.0,False,MS
2018-12-02,0.0,False,MS
2018-12-09,0.0,False,MS
2018-12-16,0.0,False,MS
2018-12-23,0.0,False,MS
2018-12-30,0.0,False,MS
2015-01-04,0.0,False,MO
2015-01-11,23.0,False,MO
2015-01-18,0.0,False,MO
2015-01-25,0.0,False,MO
2015-02-01,22.0,False,MO
2015-02-08,22.0,False,MO
2015-02-15,22.0,False,MO
2015-02-22,43.0,False,MO
2015-03-01,22.0,False,MO
2015-03-08,0.0,False,MO
2015-03-15,47.0,False,MO
2015-03-22,0.0,False,MO
2015-03-29,47.0,False,MO
2015-04-05,0.0,False,MO
2015-04-12,70.0,False,MO
2015-04-19,0.0,False,MO
2015-04-26,0.0,False,MO
2015-05-03,0.0,False,MO
2015-05-10,24.0,False,MO
2015-05-17,0.0,False,MO
2015-05-24,0.0,False,MO
2015-05-31,100.0,False,MO
2015-06-07,0.0,False,MO
2015-06-14,25.0,False,MO
2015-06-21,0.0,False,MO
2015-06-28,0.0,False,MO
2015-07-05,0.0,False,MO
2015-07-12,0.0,False,MO
2015-07-19,0.0,False,MO
2015-07-26,25.0,False,MO
2015-08-02,0.0,False,MO
2015-08-09,0.0,False,MO
2015-08-16,24.0,False,MO
2015-08-23,45.0,False,MO
2015-08-30,0.0,False,MO
2015-09-06,0.0,False,MO
2015-09-13,0.0,False,MO
2015-09-20,45.0,False,MO
2015-09-27,23.0,False,MO
2015-10-04,0.0,False,MO
2015-10-11,20.0,False,MO
2015-10-18,38.0,False,MO
2015-10-25,0.0,False,MO
2015-11-01,0.0,False,MO
2015-11-08,22.0,False,MO
2015-11-15,21.0,False,MO
2015-11-22,24.0,False,MO
2015-11-29,21.0,False,MO
2015-12-06,21.0,False,MO
2015-12-13,22.0,False,MO
2015-12-20,0.0,False,MO
2015-12-27,0.0,False,MO
2016-01-03,19.0,False,MO
2016-01-10,53.0,False,MO
2016-01-17,0.0,False,MO
2016-01-24,0.0,False,MO
2016-01-31,17.0,False,MO
2016-02-07,18.0,False,MO
2016-02-14,0.0,False,MO
2016-02-21,18.0,False,MO
2016-02-28,0.0,False,MO
2016-03-06,0.0,False,MO
2016-03-13,18.0,False,MO
2016-03-20,36.0,False,MO
2016-03-27,18.0,False,MO
2016-04-03,35.0,False,MO
2016-04-10,0.0,False,MO
2016-04-17,0.0,False,MO
2016-04-24,17.0,False,MO
2016-05-01,17.0,False,MO
2016-05-08,0.0,False,MO
2016-05-15,37.0,False,MO
2016-05-22,19.0,False,MO
2016-05-29,19.0,False,MO
2016-06-05,0.0,False,MO
2016-06-12,0.0,False,MO
2016-06-19,0.0,False,MO
2016-06-26,0.0,False,MO
2016-07-03,0.0,False,MO
2016-07-10,0.0,False,MO
2016-07-17,0.0,False,MO
2016-07-24,0.0,False,MO
2016-07-31,0.0,False,MO
2016-08-07,0.0,False,MO
2016-08-14,0.0,False,MO
2016-08-21,0.0,False,MO
2016-08-28,0.0,False,MO
2016-09-04,35.0,False,MO
2016-09-11,0.0,False,MO
2016-09-18,17.0,False,MO
2016-09-25,18.0,False,MO
2016-10-02,0.0,False,MO
2016-10-09,0.0,False,MO
2016-10-16,0.0,False,MO
2016-10-23,17.0,False,MO
2016-10-30,17.0,False,MO
2016-11-06,0.0,False,MO
2016-11-13,17.0,False,MO
2016-11-20,0.0,False,MO
2016-11-27,0.0,False,MO
2016-12-04,0.0,False,MO
2016-12-11,0.0,False,MO
2016-12-18,0.0,False,MO
2016-12-25,0.0,False,MO
2017-01-01,0.0,False,MO
2017-01-08,16.0,False,MO
2017-01-15,31.0,False,MO
2017-01-22,15.0,False,MO
2017-01-29,15.0,False,MO
2017-02-05,15.0,False,MO
2017-02-12,0.0,False,MO
2017-02-19,31.0,False,MO
2017-02-26,0.0,False,MO
2017-03-05,0.0,False,MO
2017-03-12,15.0,False,MO
2017-03-19,16.0,False,MO
2017-03-26,0.0,False,MO
2017-04-02,15.0,False,MO
2017-04-09,16.0,False,MO
2017-04-16,16.0,False,MO
2017-04-23,16.0,False,MO
2017-04-30,15.0,False,MO
2017-05-07,16.0,False,MO
2017-05-14,18.0,False,MO
2017-05-21,0.0,False,MO
2017-05-28,0.0,False,MO
2017-06-04,0.0,False,MO
2017-06-11,0.0,False,MO
2017-06-18,17.0,False,MO
2017-06-25,0.0,False,MO
2017-07-02,0.0,False,MO
2017-07-09,0.0,False,MO
2017-07-16,0.0,False,MO
2017-07-23,0.0,False,MO
2017-07-30,0.0,False,MO
2017-08-06,0.0,False,MO
2017-08-13,0.0,False,MO
2017-08-20,0.0,False,MO
2017-08-27,0.0,False,MO
2017-09-03,0.0,False,MO
2017-09-10,0.0,False,MO
2017-09-17,0.0,False,MO
2017-09-24,0.0,False,MO
2017-10-01,16.0,False,MO
2017-10-08,0.0,False,MO
2017-10-15,0.0,False,MO
2017-10-22,16.0,False,MO
2017-10-29,0.0,False,MO
2017-11-05,0.0,False,MO
2017-11-12,0.0,False,MO
2017-11-19,0.0,False,MO
2017-11-26,30.0,False,MO
2017-12-03,0.0,False,MO
2017-12-10,15.0,False,MO
2017-12-17,0.0,False,MO
2017-12-24,0.0,False,MO
2017-12-31,0.0,False,MO
2018-01-07,15.0,False,MO
2018-01-14,0.0,False,MO
2018-01-21,15.0,False,MO
2018-01-28,15.0,False,MO
2018-02-04,29.0,False,MO
2018-02-11,30.0,False,MO
2018-02-18,30.0,False,MO
2018-02-25,0.0,False,MO
2018-03-04,45.0,False,MO
2018-03-11,15.0,False,MO
2018-03-18,0.0,False,MO
2018-03-25,0.0,False,MO
2018-04-01,0.0,False,MO
2018-04-08,0.0,False,MO
2018-04-15,45.0,False,MO
2018-04-22,16.0,False,MO
2018-04-29,16.0,False,MO
2018-05-06,16.0,False,MO
2018-05-13,0.0,False,MO
2018-05-20,0.0,False,MO
2018-05-27,0.0,False,MO
2018-06-03,0.0,False,MO
2018-06-10,0.0,False,MO
2018-06-17,16.0,False,MO
2018-06-24,0.0,False,MO
2018-07-01,17.0,False,MO
2018-07-08,0.0,False,MO
2018-07-15,0.0,False,MO
2018-07-22,0.0,False,MO
2018-07-29,16.0,False,MO
2018-08-05,16.0,False,MO
2018-08-12,16.0,False,MO
2018-08-19,0.0,False,MO
2018-08-26,15.0,False,MO
2018-09-02,16.0,False,MO
2018-09-09,31.0,False,MO
2018-09-16,0.0,False,MO
2018-09-23,0.0,False,MO
2018-09-30,0.0,False,MO
2018-10-07,0.0,False,MO
2018-10-14,16.0,False,MO
2018-10-21,0.0,False,MO
2018-10-28,0.0,False,MO
2018-11-04,0.0,False,MO
2018-11-11,15.0,False,MO
2018-11-18,0.0,False,MO
2018-11-25,0.0,False,MO
2018-12-02,0.0,False,MO
2018-12-09,0.0,False,MO
2018-12-16,0.0,False,MO
2018-12-23,0.0,False,MO
2018-12-30,0.0,False,MO
2015-01-04,0.0,False,MT
2015-01-11,0.0,False,MT
2015-01-18,0.0,False,MT
2015-01-25,0.0,False,MT
2015-02-01,0.0,False,MT
2015-02-08,0.0,False,MT
2015-02-15,0.0,False,MT
2015-02-22,0.0,False,MT
2015-03-01,0.0,False,MT
2015-03-08,0.0,False,MT
2015-03-15,0.0,False,MT
2015-03-22,0.0,False,MT
2015-03-29,0.0,False,MT
2015-04-05,0.0,False,MT
2015-04-12,0.0,False,MT
2015-04-19,0.0,False,MT
2015-04-26,0.0,False,MT
2015-05-03,0.0,False,MT
2015-05-10,55.0,False,MT
2015-05-17,0.0,False,MT
2015-05-24,0.0,False,MT
2015-05-31,0.0,False,MT
2015-06-07,0.0,False,MT
2015-06-14,0.0,False,MT
2015-06-21,0.0,False,MT
2015-06-28,0.0,False,MT
2015-07-05,0.0,False,MT
2015-07-12,0.0,False,MT
2015-07-19,0.0,False,MT
2015-07-26,0.0,False,MT
2015-08-02,0.0,False,MT
2015-08-09,0.0,False,MT
2015-08-16,0.0,False,MT
2015-08-23,0.0,False,MT
2015-08-30,100.0,False,MT
2015-09-06,0.0,False,MT
2015-09-13,0.0,False,MT
2015-09-20,0.0,False,MT
2015-09-27,0.0,False,MT
2015-10-04,0.0,False,MT
2015-10-11,0.0,False,MT
2015-10-18,0.0,False,MT
2015-10-25,0.0,False,MT
2015-11-01,0.0,False,MT
2015-11-08,0.0,False,MT
2015-11-15,0.0,False,MT
2015-11-22,0.0,False,MT
2015-11-29,0.0,False,MT
2015-12-06,0.0,False,MT
2015-12-13,0.0,False,MT
2015-12-20,0.0,False,MT
2015-12-27,0.0,False,MT
2016-01-03,0.0,False,MT
2016-01-10,0.0,False,MT
2016-01-17,0.0,False,MT
2016-01-24,0.0,False,MT
2016-01-31,0.0,False,MT
2016-02-07,0.0,False,MT
2016-02-14,0.0,False,MT
2016-02-21,0.0,False,MT
2016-02-28,0.0,False,MT
2016-03-06,0.0,False,MT
2016-03-13,0.0,False,MT
2016-03-20,0.0,False,MT
2016-03-27,0.0,False,MT
2016-04-03,0.0,False,MT
2016-04-10,0.0,False,MT
2016-04-17,0.0,False,MT
2016-04-24,0.0,False,MT
2016-05-01,0.0,False,MT
2016-05-08,0.0,False,MT
2016-05-15,0.0,False,MT
2016-05-22,45.0,False,MT
2016-05-29,0.0,False,MT
2016-06-05,0.0,False,MT
2016-06-12,0.0,False,MT
2016-06-19,0.0,False,MT
2016-06-26,0.0,False,MT
2016-07-03,0.0,False,MT
2016-07-10,0.0,False,MT
2016-07-17,0.0,False,MT
2016-07-24,0.0,False,MT
2016-07-31,0.0,False,MT
2016-08-07,0.0,False,MT
2016-08-14,0.0,False,MT
2016-08-21,0.0,False,MT
2016-08-28,0.0,False,MT
2016-09-04,0.0,False,MT
2016-09-11,83.0,False,MT
2016-09-18,0.0,False,MT
2016-09-25,0.0,False,MT
2016-10-02,0.0,False,MT
2016-10-09,0.0,False,MT
2016-10-16,44.0,False,MT
2016-10-23,0.0,False,MT
2016-10-30,0.0,False,MT
2016-11-06,0.0,False,MT
2016-11-13,0.0,False,MT
2016-11-20,44.0,False,MT
2016-11-27,0.0,False,MT
2016-12-04,0.0,False,MT
2016-12-11,0.0,False,MT
2016-12-18,43.0,False,MT
2016-12-25,0.0,False,MT
2017-01-01,39.0,False,MT
2017-01-08,0.0,False,MT
2017-01-15,39.0,False,MT
2017-01-22,0.0,False,MT
2017-01-29,0.0,False,MT
2017-02-05,0.0,False,MT
2017-02-12,0.0,False,MT
2017-02-19,0.0,False,MT
2017-02-26,0.0,False,MT
2017-03-05,0.0,False,MT
2017-03-12,0.0,False,MT
2017-03-19,0.0,False,MT
2017-03-26,0.0,False,MT
2017-04-02,0.0,False,MT
2017-04-09,0.0,False,MT
2017-04-16,0.0,False,MT
2017-04-23,0.0,False,MT
2017-04-30,0.0,False,MT
2017-05-07,0.0,False,MT
2017-05-14,43.0,False,MT
2017-05-21,0.0,False,MT
2017-05-28,0.0,False,MT
2017-06-04,0.0,False,MT
2017-06-11,0.0,False,MT
2017-06-18,0.0,False,MT
2017-06-25,0.0,False,MT
2017-07-02,0.0,False,MT
2017-07-09,0.0,False,MT
2017-07-16,0.0,False,MT
2017-07-23,0.0,False,MT
2017-07-30,0.0,False,MT
2017-08-06,0.0,False,MT
2017-08-13,0.0,False,MT
2017-08-20,0.0,False,MT
2017-08-27,38.0,False,MT
2017-09-03,0.0,False,MT
2017-09-10,0.0,False,MT
2017-09-17,38.0,False,MT
2017-09-24,0.0,False,MT
2017-10-01,0.0,False,MT
2017-10-08,0.0,False,MT
2017-10-15,0.0,False,MT
2017-10-22,0.0,False,MT
2017-10-29,0.0,False,MT
2017-11-05,0.0,False,MT
2017-11-12,0.0,False,MT
2017-11-19,0.0,False,MT
2017-11-26,0.0,False,MT
2017-12-03,0.0,False,MT
2017-12-10,0.0,False,MT
2017-12-17,0.0,False,MT
2017-12-24,0.0,False,MT
2017-12-31,0.0,False,MT
2018-01-07,0.0,False,MT
2018-01-14,0.0,False,MT
2018-01-21,0.0,False,MT
2018-01-28,0.0,False,MT
2018-02-04,0.0,False,MT
2018-02-11,0.0,False,MT
2018-02-18,0.0,False,MT
2018-02-25,0.0,False,MT
2018-03-04,0.0,False,MT
2018-03-11,0.0,False,MT
2018-03-18,0.0,False,MT
2018-03-25,0.0,False,MT
2018-04-01,0.0,False,MT
2018-04-08,0.0,False,MT
2018-04-15,0.0,False,MT
2018-04-22,74.0,False,MT
2018-04-29,36.0,False,MT
2018-05-06,0.0,False,MT
2018-05-13,0.0,False,MT
2018-05-20,0.0,False,MT
2018-05-27,0.0,False,MT
2018-06-03,0.0,False,MT
2018-06-10,0.0,False,MT
2018-06-17,0.0,False,MT
2018-06-24,0.0,False,MT
2018-07-01,0.0,False,MT
2018-07-08,0.0,False,MT
2018-07-15,0.0,False,MT
2018-07-22,36.0,False,MT
2018-07-29,0.0,False,MT
2018-08-05,0.0,False,MT
2018-08-12,0.0,False,MT
2018-08-19,0.0,False,MT
2018-08-26,0.0,False,MT
2018-09-02,0.0,False,MT
2018-09-09,0.0,False,MT
2018-09-16,0.0,False,MT
2018-09-23,0.0,False,MT
2018-09-30,0.0,False,MT
2018-10-07,0.0,False,MT
2018-10-14,0.0,False,MT
2018-10-21,0.0,False,MT
2018-10-28,0.0,False,MT
2018-11-04,34.0,False,MT
2018-11-11,0.0,False,MT
2018-11-18,0.0,False,MT
2018-11-25,36.0,False,MT
2018-12-02,37.0,False,MT
2018-12-09,0.0,False,MT
2018-12-16,0.0,False,MT
2018-12-23,0.0,False,MT
2018-12-30,0.0,False,MT
2015-01-04,0.0,False,NE
2015-01-11,35.0,False,NE
2015-01-18,0.0,False,NE
2015-01-25,0.0,False,NE
2015-02-01,0.0,False,NE
2015-02-08,0.0,False,NE
2015-02-15,32.0,False,NE
2015-02-22,33.0,False,NE
2015-03-01,100.0,False,NE
2015-03-08,0.0,False,NE
2015-03-15,0.0,False,NE
2015-03-22,38.0,False,NE
2015-03-29,0.0,False,NE
2015-04-05,34.0,False,NE
2015-04-12,0.0,False,NE
2015-04-19,0.0,False,NE
2015-04-26,0.0,False,NE
2015-05-03,0.0,False,NE
2015-05-10,0.0,False,NE
2015-05-17,0.0,False,NE
2015-05-24,0.0,False,NE
2015-05-31,0.0,False,NE
2015-06-07,0.0,False,NE
2015-06-14,36.0,False,NE
2015-06-21,0.0,False,NE
2015-06-28,0.0,False,NE
2015-07-05,35.0,False,NE
2015-07-12,0.0,False,NE
2015-07-19,0.0,False,NE
2015-07-26,34.0,False,NE
2015-08-02,0.0,False,NE
2015-08-09,0.0,False,NE
2015-08-16,0.0,False,NE
2015-08-23,31.0,False,NE
2015-08-30,0.0,False,NE
2015-09-06,0.0,False,NE
2015-09-13,0.0,False,NE
2015-09-20,30.0,False,NE
2015-09-27,0.0,False,NE
2015-10-04,31.0,False,NE
2015-10-11,0.0,False,NE
2015-10-18,31.0,False,NE
2015-10-25,0.0,False,NE
2015-11-01,0.0,False,NE
2015-11-08,0.0,False,NE
2015-11-15,0.0,False,NE
2015-11-22,0.0,False,NE
2015-11-29,0.0,False,NE
2015-12-06,0.0,False,NE
2015-12-13,0.0,False,NE
2015-12-20,35.0,False,NE
2015-12-27,0.0,False,NE
2016-01-03,0.0,False,NE
2016-01-10,0.0,False,NE
2016-01-17,29.0,False,NE
2016-01-24,0.0,False,NE
2016-01-31,0.0,False,NE
2016-02-07,29.0,False,NE
2016-02-14,30.0,False,NE
2016-02-21,0.0,False,NE
2016-02-28,0.0,False,NE
2016-03-06,31.0,False,NE
2016-03-13,0.0,False,NE
2016-03-20,0.0,False,NE
2016-03-27,55.0,False,NE
2016-04-03,0.0,False,NE
2016-04-10,27.0,False,NE
2016-04-17,0.0,False,NE
2016-04-24,0.0,False,NE
2016-05-01,0.0,False,NE
2016-05-08,0.0,False,NE
2016-05-15,0.0,False,NE
2016-05-22,0.0,False,NE
2016-05-29,0.0,False,NE
2016-06-05,0.0,False,NE
2016-06-12,28.0,False,NE
2016-06-19,28.0,False,NE
2016-06-26,0.0,False,NE
2016-07-03,30.0,False,NE
2016-07-10,0.0,False,NE
2016-07-17,0.0,False,NE
2016-07-24,0.0,False,NE
2016-07-31,0.0,False,NE
2016-08-07,28.0,False,NE
2016-08-14,0.0,False,NE
2016-08-21,0.0,False,NE
2016-08-28,0.0,False,NE
2016-09-04,0.0,False,NE
2016-09-11,25.0,False,NE
2016-09-18,25.0,False,NE
2016-09-25,0.0,False,NE
2016-10-02,0.0,False,NE
2016-10-09,0.0,False,NE
2016-10-16,26.0,False,NE
2016-10-23,0.0,False,NE
2016-10-30,0.0,False,NE
2016-11-06,0.0,False,NE
2016-11-13,0.0,False,NE
2016-11-20,0.0,False,NE
2016-11-27,0.0,False,NE
2016-12-04,0.0,False,NE
2016-12-11,0.0,False,NE
2016-12-18,0.0,False,NE
2016-12-25,28.0,False,NE
2017-01-01,0.0,False,NE
2017-01-08,0.0,False,NE
2017-01-15,25.0,False,NE
2017-01-22,0.0,False,NE
2017-01-29,0.0,False,NE
2017-02-05,0.0,False,NE
2017-02-12,24.0,False,NE
2017-02-19,0.0,False,NE
2017-02-26,0.0,False,NE
2017-03-05,0.0,False,NE
2017-03-12,0.0,False,NE
2017-03-19,24.0,False,NE
2017-03-26,0.0,False,NE
2017-04-02,0.0,False,NE
2017-04-09,0.0,False,NE
2017-04-16,0.0,False,NE
2017-04-23,0.0,False,NE
2017-04-30,0.0,False,NE
2017-05-07,25.0,False,NE
2017-05-14,0.0,False,NE
2017-05-21,27.0,False,NE
2017-05-28,29.0,False,NE
2017-06-04,0.0,False,NE
2017-06-11,0.0,False,NE
2017-06-18,0.0,False,NE
2017-06-25,0.0,False,NE
2017-07-02,0.0,False,NE
2017-07-09,0.0,False,NE
2017-07-16,0.0,False,NE
2017-07-23,0.0,False,NE
2017-07-30,0.0,False,NE
2017-08-06,0.0,False,NE
2017-08-13,25.0,False,NE
2017-08-20,0.0,False,NE
2017-08-27,0.0,False,NE
2017-09-03,0.0,False,NE
2017-09-10,0.0,False,NE
2017-09-17,23.0,False,NE
2017-09-24,0.0,False,NE
2017-10-01,0.0,False,NE
2017-10-08,0.0,False,NE
2017-10-15,0.0,False,NE
2017-10-22,0.0,False,NE
2017-10-29,0.0,False,NE
2017-11-05,0.0,False,NE
2017-11-12,22.0,False,NE
2017-11-19,0.0,False,NE
2017-11-26,22.0,False,NE
2017-12-03,22.0,False,NE
2017-12-10,0.0,False,NE
2017-12-17,0.0,False,NE
2017-12-24,0.0,False,NE
2017-12-31,25.0,False,NE
2018-01-07,0.0,False,NE
2018-01-14,23.0,False,NE
2018-01-21,22.0,False,NE
2018-01-28,0.0,False,NE
2018-02-04,22.0,False,NE
2018-02-11,0.0,False,NE
2018-02-18,0.0,False,NE
2018-02-25,0.0,False,NE
2018-03-04,23.0,False,NE
2018-03-11,23.0,False,NE
2018-03-18,0.0,False,NE
2018-03-25,0.0,False,NE
2018-04-01,0.0,False,NE
2018-04-08,0.0,False,NE
2018-04-15,0.0,False,NE
2018-04-22,0.0,False,NE
2018-04-29,0.0,False,NE
2018-05-06,0.0,False,NE
2018-05-13,0.0,False,NE
2018-05-20,25.0,False,NE
2018-05-27,0.0,False,NE
2018-06-03,0.0,False,NE
2018-06-10,0.0,False,NE
2018-06-17,0.0,False,NE
2018-06-24,0.0,False,NE
2018-07-01,0.0,False,NE
2018-07-08,0.0,False,NE
2018-07-15,0.0,False,NE
2018-07-22,0.0,False,NE
2018-07-29,0.0,False,NE
2018-08-05,0.0,False,NE
2018-08-12,24.0,False,NE
2018-08-19,0.0,False,NE
2018-08-26,0.0,False,NE
2018-09-02,22.0,False,NE
2018-09-09,0.0,False,NE
2018-09-16,0.0,False,NE
2018-09-23,23.0,False,NE
2018-09-30,0.0,False,NE
2018-10-07,0.0,False,NE
2018-10-14,0.0,False,NE
2018-10-21,0.0,False,NE
2018-10-28,0.0,False,NE
2018-11-04,0.0,False,NE
2018-11-11,0.0,False,NE
2018-11-18,25.0,False,NE
2018-11-25,23.0,False,NE
2018-12-02,0.0,False,NE
2018-12-09,0.0,False,NE
2018-12-16,0.0,False,NE
2018-12-23,0.0,False,NE
2018-12-30,0.0,False,NE
2015-01-04,0.0,False,NV
2015-01-11,0.0,False,NV
2015-01-18,0.0,False,NV
2015-01-25,50.0,False,NV
2015-02-01,0.0,False,NV
2015-02-08,0.0,False,NV
2015-02-15,0.0,False,NV
2015-02-22,0.0,False,NV
2015-03-01,0.0,False,NV
2015-03-08,100.0,False,NV
2015-03-15,0.0,False,NV
2015-03-22,0.0,False,NV
2015-03-29,52.0,False,NV
2015-04-05,0.0,False,NV
2015-04-12,0.0,False,NV
2015-04-19,0.0,False,NV
2015-04-26,0.0,False,NV
2015-05-03,0.0,False,NV
2015-05-10,0.0,False,NV
2015-05-17,51.0,False,NV
2015-05-24,0.0,False,NV
2015-05-31,0.0,False,NV
2015-06-07,0.0,False,NV
2015-06-14,50.0,False,NV
2015-06-21,0.0,False,NV
2015-06-28,0.0,False,NV
2015-07-05,0.0,False,NV
2015-07-12,92.0,False,NV
2015-07-19,47.0,False,NV
2015-07-26,0.0,False,NV
2015-08-02,0.0,False,NV
2015-08-09,0.0,False,NV
2015-08-16,45.0,False,NV
2015-08-23,0.0,False,NV
2015-08-30,0.0,False,NV
2015-09-06,44.0,False,NV
2015-09-13,0.0,False,NV
2015-09-20,0.0,False,NV
2015-09-27,0.0,False,NV
2015-10-04,44.0,False,NV
2015-10-11,0.0,False,NV
2015-10-18,0.0,False,NV
2015-10-25,45.0,False,NV
2015-11-01,0.0,False,NV
2015-11-08,0.0,False,NV
2015-11-15,49.0,False,NV
2015-11-22,0.0,False,NV
2015-11-29,0.0,False,NV
2015-12-06,0.0,False,NV
2015-12-13,0.0,False,NV
2015-12-20,0.0,False,NV
2015-12-27,0.0,False,NV
2016-01-03,37.0,False,NV
2016-01-10,0.0,False,NV
2016-01-17,36.0,False,NV
2016-01-24,0.0,False,NV
